Bof_20200828
ANALYTICDATE	CURRENCY	CURVE_PILLAR	CURVE_PILLAR_MAT	POSITIONID_FE	DELTA	GAMMA	INSTRUMENT_FE	PORTFOLIOID_FE	REF_DATE	RISK_NATURE	UND_CCY	UNDERLYINGID_FE	UND_MARKET	TBRICKS_INSTRUMENT_ID	DIVIDEND_SENS
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | SNW 202012 C 92 | 18 DEC 20 | C | A | 92.0000000000 | XEUR | Eurex NTA	0	0	SNW 202012 C 92	EQ_SSVOL	2020-08-28	GrandTotal				4f162f86-254c-11ea-af50-2dba816f6810	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Antero Resources Corp | XNYS | Reuters Elektron	0	0	Antero Resources Corp	RELATIVE09	2020-08-28	GrandTotal				2516ef88-514c-11e9-b8d0-ec23cf8de3db	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06372 | SEDX | BIT SEDEX	0	0	I06372	EQ_SSVOL	2020-08-28	GrandTotal				b3c75a30-90e6-11ea-b430-b3e2b66d25c3	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | FCA0X6 | 18 DEC 20 | P | A | 6.0000000000 | XDMI | Borsa Italiana IDEM	-3093.591831357854	2011.0316749419599	FCA0X6	EQ_SSVOL	2020-08-28	GrandTotal				4cb0d30e-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | LUFTHANSA | XETR | Xetra T7	4009	0	LUFTHANSA	EQ_SSVOL	2020-08-28	GrandTotal				ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | STM | MTAA | BIT MTA	621087	0	STM	EQ_SSVOL	2020-08-28	GrandTotal				ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | OPT_EPC G JUN21 PUT ATM IPB - 4613 | 29 JUN 21 | P | E | 14.6000000000 | XXXX | Internal	-147782.70745975306	25011.945211744067	OPT_EPC G JUN21 PUT ATM IPB - 4613	EQ_SSVOL	2020-08-28	GrandTotal				fd013f8a-aef1-11ea-8700-3d076c78611f	1013.827036364328
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | IBKC | XNAS | Reuters Elektron	0	0	IBKC	RELATIVE09	2020-08-28	GrandTotal				c87b2f18-3167-11ea-0575-fb90db737694	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | VCTR | XNAS | Reuters Elektron	0	0	VCTR	RELATIVE09	2020-08-28	GrandTotal				afedb099-782e-11ea-a9e4-909602878da3	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | AUB | XNAS | Reuters Elektron	0	0	AUB	RELATIVE09	2020-08-28	GrandTotal				18afc31b-d2eb-11e9-206f-4d4d00eb26a5	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | REALTY INCM CORP | XNYS | Reuters Elektron	0	0	REALTY INCM CORP	RELATIVE09	2020-08-28	GrandTotal				5a97bba6-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Quaker Chemical Corp | XNYS | Reuters Elektron	0	0	Quaker Chemical Corp	RELATIVE09	2020-08-28	GrandTotal				fab55a88-9521-11ea-05ef-46f6b1d787ac	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ALTERYX CL A OR | XNYS | Reuters Elektron	0	0	ALTERYX CL A OR	RELATIVE09	2020-08-28	GrandTotal				5b24fe80-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Granite Point Mortgage Trust Inc | XNYS | Reuters Elektron	0	0	Granite Point Mortgage Trust Inc	RELATIVE09	2020-08-28	GrandTotal				65db3e98-bf40-11e9-5cd1-85f57e0de3a7	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | SRG0I4.60 | 18 SEP 20 | C | A | 4.6000000000 | XDMI | Borsa Italiana IDEM	1741.4847751736247	9932.86032059231	SRG0I4.60	EQ_SSVOL	2020-08-28	GrandTotal				88d35020-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ENI0X16 | 18 DEC 20 | P | A | 16.0000000000 | XDMI | Borsa Italiana IDEM	-9999.953419992018	0.17227005726208977	ENI0X16	EQ_SSVOL	2020-08-28	GrandTotal				4dce8f2e-1f30-11e9-a2d0-b3645e528b7a	10.80277375869798
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05872 | SEDX | BIT SEDEX	0	0	I05872	EQ_SSVOL	2020-08-28	GrandTotal				4050ebe6-1659-11ea-b3f0-689a4e2fd020	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | TEVA PHRMA INDUS | XNYS | Reuters Elektron	0	0	TEVA PHRMA INDUS	RELATIVE09	2020-08-28	GrandTotal				5a71a6aa-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | SGE 202012 C 36 | 18 DEC 20 | C | A | 36.0000000000 | XEUR | Eurex NTA	-202.9433190740737	-156.3732774385184	SGE 202012 C 36	EQ_SSVOL	2020-08-28	GrandTotal				f94837b0-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | AXA 202012 P 20 | 18 DEC 20 | P | A | 20.0000000000 | XEUR | Eurex NTA	146582.60240811473	-19313.485201801876	AXA 202012 P 20	EQ_SSVOL	2020-08-28	GrandTotal				f46450b2-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	CHF			EQ_SSVOL | CHF | Equities | Equities | Common/Ordinary shares | NESTLE SA | XSWX | Reuters Elektron	42250	0	NESTLE SA	EQ_SSVOL	2020-08-28	GrandTotal				5b1fceb0-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HWLTT PCKRD ENTP | XNYS | Reuters Elektron	1507	0	HWLTT PCKRD ENTP	RELATIVE09	2020-08-28	GrandTotal				7d2043c8-5151-11e9-b8d0-ec23cf8de3db	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | VOLKSWAGEN PREF | XETR | Xetra T7	-67607	0	VOLKSWAGEN PREF	EQ_SSVOL	2020-08-28	GrandTotal				efa15aa8-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06533 | SEDX | BIT SEDEX	-13.806452573942892	-0.9178487350850268	I06533	EQ_SSVOL	2020-08-28	GrandTotal				b3c85a8e-90e6-11ea-b430-b3e2b66d25c3	5.69765935642863
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | PIRC0U3.70 | 18 SEP 20 | P | A | 3.7000000000 | XDMI | Borsa Italiana IDEM	-68388.1890969493	154380.7452211556	PIRC0U3.70	EQ_SSVOL	2020-08-28	GrandTotal				328161e2-e5a5-11e9-80e0-42d88dbc676c	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | BAY 202012 C 78 | 18 DEC 20 | C | A | 78.0000000000 | XEUR | Eurex NTA	-1181.9761366967296	-226.72192834581645	BAY 202012 C 78	EQ_SSVOL	2020-08-28	GrandTotal				4df713c4-165e-11ea-b3f0-689a4e2fd020	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | EXO0X32 | 18 DEC 20 | P | A | 32.0000000000 | XDMI | Borsa Italiana IDEM	49.12639606986101	-9.356816786306224	EXO0X32	EQ_SSVOL	2020-08-28	GrandTotal				46acc42a-69af-11ea-83d0-3892cbdc6f96	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MICRON TECH USD | XNAS | Reuters Elektron	0	0	MICRON TECH USD	RELATIVE09	2020-08-28	GrandTotal				5b15da18-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06130 | SEDX | BIT SEDEX	-0.035724745088498905	-0.5854261736754104	I06130	EQ_SSVOL	2020-08-28	GrandTotal				d3bfafea-5211-11ea-8640-38c7f938b954	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ENEL0U6.80 | 18 SEP 20 | P | A | 6.8000000000 | XDMI | Borsa Italiana IDEM	-57818.50718703445	167881.59954754537	ENEL0U6.80	EQ_SSVOL	2020-08-28	GrandTotal				883c706a-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | LHA 202009 P 12 | 18 SEP 20 | P | A | 12.0000000000 | XEUR | Eurex NTA	4890.6940106633965	-178.3407824938749	LHA 202009 P 12	EQ_SSVOL	2020-08-28	GrandTotal				b8afe1ee-ddc1-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | BAMI2X0.80 | 16 DEC 22 | P | A | .8000000000 | XDMI | Borsa Italiana IDEM	-125.21934731670362	216.35180275670118	BAMI2X0.80	EQ_SSVOL	2020-08-28	GrandTotal				97d16a64-494d-11e9-9970-3027219c6795	0.044844196611354414
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05878 | SEDX | BIT SEDEX	0	0	I05878	EQ_SSVOL	2020-08-28	GrandTotal				40770010-1659-11ea-b3f0-689a4e2fd020	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | BAS 202012 C 80 | 18 DEC 20 | C | A | 80.0000000000 | XEUR | Eurex NTA	-425.83062447551316	-157.58365757475588	BAS 202012 C 80	EQ_SSVOL	2020-08-28	GrandTotal				f5dfe78a-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06445 | SEDX | BIT SEDEX	-10247.793675314673	-16636.801181208444	I06445	EQ_SSVOL	2020-08-28	GrandTotal				b3ba1c80-90e6-11ea-b430-b3e2b66d25c3	322.6277776077631
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CHIPOTLE MX GRL | XNYS | Reuters Elektron	0	0	CHIPOTLE MX GRL	RELATIVE09	2020-08-28	GrandTotal				5abc3198-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ALLSTATE CP | XNYS | Reuters Elektron	0	0	ALLSTATE CP	RELATIVE09	2020-08-28	GrandTotal				5ac0c6f4-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | CNHI0X6 | 18 DEC 20 | P | A | 6.0000000000 | XDMI | Borsa Italiana IDEM	-425.30078129563117	310.8556464853681	CNHI0X6	EQ_SSVOL	2020-08-28	GrandTotal				c80d419e-629c-11ea-b360-e4afb098eae1	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENI2L11 | 16 DEC 22 | C | A | 11.0000000000 | XDMI | Borsa Italiana IDEM	7915.9290215452065	4852.6164029165675	ENI2L11	EQ_SSVOL	2020-08-28	GrandTotal				9926d728-494d-11e9-9970-3027219c6795	-54.73134112222583
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06257 | SEDX | BIT SEDEX	0	0	I06257	EQ_SSVOL	2020-08-28	GrandTotal				d3c84538-5211-11ea-8640-38c7f938b954	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MATTEL INC | XNAS | Reuters Elektron	0	0	MATTEL INC	RELATIVE09	2020-08-28	GrandTotal				5a60dd16-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ATL0V13.50 | 16 OCT 20 | P | A | 13.5000000000 | XDMI | Borsa Italiana IDEM	-6075.188116170906	2147.90291343663	ATL0V13.50	EQ_SSVOL	2020-08-28	GrandTotal				479b5f4a-ca4e-11ea-bfb0-7047c6039bd4	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Smartsheet Inc | XNYS | Reuters Elektron	0	0	Smartsheet Inc	RELATIVE09	2020-08-28	GrandTotal				3669d5c7-391a-11ea-ef16-2cd8bc5167ac	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | S&P Global Inc | XNYS | Reuters Elektron	0	0	S&P Global Inc	RELATIVE09	2020-08-28	GrandTotal				5a86972c-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06433 | SEDX | BIT SEDEX	-6025.364614298861	-3794.746369823373	I06433	EQ_SSVOL	2020-08-28	GrandTotal				b3e2dfbc-90e6-11ea-b430-b3e2b66d25c3	168.38825308639912
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | BMW 202012 P 52 | 18 DEC 20 | P | A | 52.0000000000 | XEUR | Eurex NTA	0	0	BMW 202012 P 52	EQ_SSVOL	2020-08-28	GrandTotal				f4802922-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | G0I21 | 18 SEP 20 | C | A | 21.0000000000 | XDMI | Borsa Italiana IDEM	168.30376109617907	224.97168914739936	G0I21	EQ_SSVOL	2020-08-28	GrandTotal				87d195ba-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ENI1X11 | 17 DEC 21 | P | A | 11.0000000000 | XDMI | Borsa Italiana IDEM	-133913.0293804406	13234.19219184899	ENI1X11	EQ_SSVOL	2020-08-28	GrandTotal				4d15816e-1f30-11e9-a2d0-b3645e528b7a	568.4446990267267
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENEL0I7.40 | 18 SEP 20 | C | A | 7.4000000000 | XDMI | Borsa Italiana IDEM	-328127.09754246817	-321396.29441452026	ENEL0I7.40	EQ_SSVOL	2020-08-28	GrandTotal				880da0f0-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | WEX INC | XNYS | Reuters Elektron	0	0	WEX INC	RELATIVE09	2020-08-28	GrandTotal				2514a9f8-514c-11e9-b8d0-ec23cf8de3db	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | RELIANCE STEEL | XNYS | Reuters Elektron	0	0	RELIANCE STEEL	RELATIVE09	2020-08-28	GrandTotal				2510349a-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ENEL0X4.80 | 18 DEC 20 | P | A | 4.8000000000 | XDMI | Borsa Italiana IDEM	15.044925008719732	-16.73273517631754	ENEL0X4.80	EQ_SSVOL	2020-08-28	GrandTotal				4c0a81d4-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | CNHI0I7.20 | 18 SEP 20 | C | A | 7.2000000000 | XDMI | Borsa Italiana IDEM	719.586367686933	1474.495193231812	CNHI0I7.20	EQ_SSVOL	2020-08-28	GrandTotal				06b83870-e4dc-11e9-a670-969e6de33b26	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06370 | SEDX | BIT SEDEX	-16.661025429732955	-14.65312117139672	I06370	EQ_SSVOL	2020-08-28	GrandTotal				b3f63792-90e6-11ea-b430-b3e2b66d25c3	0.26996186652006315
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | TWTY FT CNT FX A | XNAS | Reuters Elektron	0	0	TWTY FT CNT FX A	RELATIVE09	2020-08-28	GrandTotal				5a9c3e24-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | STITCH FIX INC | XNAS | Reuters Elektron	0	0	STITCH FIX INC	RELATIVE09	2020-08-28	GrandTotal				5b17ba2c-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Coca-Cola Femsa SAB de CV | XNYS | Reuters Elektron	0	0	Coca-Cola Femsa SAB de CV	RELATIVE09	2020-08-28	GrandTotal				a8c440a1-3d16-11ea-29eb-cbc66dd5ac8f	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | DAI 202012 P 60 | 18 DEC 20 | P | A | 60.0000000000 | XEUR | Eurex NTA	238381.1076565264	-2997.3919134896087	DAI 202012 P 60	EQ_SSVOL	2020-08-28	GrandTotal				f46a0b38-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ENEL1X7.60 | 17 DEC 21 | P | A | 7.6000000000 | XDMI | Borsa Italiana IDEM	-250.79666907770164	100.27038993000883	ENEL1X7.60	EQ_SSVOL	2020-08-28	GrandTotal				4d0b7778-1f30-11e9-a2d0-b3645e528b7a	0.7015829540146234
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BRUNSWICK CORP | XNYS | Reuters Elektron	0	0	BRUNSWICK CORP	RELATIVE09	2020-08-28	GrandTotal				25028458-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MYLAN NV | XNAS | Reuters Elektron	0	0	MYLAN NV	RELATIVE09	2020-08-28	GrandTotal				5ad4566a-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06398 | SEDX | BIT SEDEX	-544.4471080489717	-288.88742858691495	I06398	EQ_SSVOL	2020-08-28	GrandTotal				b3e1f476-90e6-11ea-b430-b3e2b66d25c3	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05969 | SEDX | BIT SEDEX	-2549.6516943333654	-413.9467959219025	I05969	EQ_SSVOL	2020-08-28	GrandTotal				40676cb8-1659-11ea-b3f0-689a4e2fd020	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | G1C14.50 | 19 MAR 21 | C | A | 14.5000000000 | XDMI | Borsa Italiana IDEM	-2870.8453715073683	-1638.1541186949983	G1C14.50	EQ_SSVOL	2020-08-28	GrandTotal				ef7d14c0-6cd3-11ea-a480-53318575c5c6	4.429840809356822
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | TITR0L0.44 | 18 DEC 20 | C | A | .4400000000 | XDMI | Borsa Italiana IDEM	-3693.6624284083323	-43172.86745333953	TITR0L0.44	EQ_SSVOL	2020-08-28	GrandTotal				0242baa0-2554-11ea-af50-2dba816f6810	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ALASKA AIR GROUP | XNYS | Reuters Elektron	0	0	ALASKA AIR GROUP	RELATIVE09	2020-08-28	GrandTotal				5a4f8c6e-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | WALT DISNEY USD | XNYS | Reuters Elektron	0	0	WALT DISNEY USD	RELATIVE09	2020-08-28	GrandTotal				5a9d2078-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | MB0I7.20 | 18 SEP 20 | C | A | 7.2000000000 | XDMI | Borsa Italiana IDEM	2312.3828219197853	1917.0870541868198	MB0I7.20	EQ_SSVOL	2020-08-28	GrandTotal				f48dc888-4654-11ea-8e40-bbe3d66bc088	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | LDO | MTAA | BIT MTA	90000	0	LDO	EQSSVOLOTC	2020-08-28	GrandTotal				efa08e84-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_STCK_AA_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP3 DDAXK MAY23 BDT | ETLX | EuroTLX Equities	-189063.8582410999	-4340.467888030669	EP3 DDAXK MAY23 BDT	VOL_STCK_AA_PR	2020-08-28	GrandTotal				341efa34-1f2e-11e9-a2d0-b3645e528b7a	43576.73220662058
2020-08-28	EUR			VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E JUN24 CCAP - 4179 | 27 JUN 24 | C | E | 2714.4640000000 | XXXX | Internal	-36.671224312209645	-0.2814707543947405	OPT_SD3E JUN24 CCAP - 4179	VOL_STCK_AA_PR	2020-08-28	GrandTotal				bbcefa8e-9e9d-11ea-a0a0-6b77645bee53	776.2941087230821
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Put | ENEL U5 - OTC STRUCT | 18 SEP 20 | P | A | 5.0000000000 | XXXX | OTC Derivatives	17686.8188893226	-33464.48184731866	ENEL U5 - OTC STRUCT	EQSSVOLOTC	2020-08-28	GrandTotal				b7f99b0e-7fcf-11ea-a910-a87b7f94427f	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Put | 25643983 | 17 DEC 21 | P | E | 4.6000000000 | XXXX | OTC Derivatives	0	0	25643983	EQSSVOLOTC	2020-08-28	GrandTotal				b941db8e-7710-11e9-9400-98972329be46	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | 3_BAYG G70.08 21 - OTC EPSILON | 02 JUL 21 | C | E | 70.0800000000 | None | OTC Derivatives	-7679.49389239317	-832.5431134405977	3_BAYG G70.08 21 - OTC EPSILON	EQSSVOLOTC	2020-08-28	GrandTotal				bf072a64-bd1a-11ea-b0d0-9b6fd5f0ec96	134.0248901933669
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E SEP22 P90 PROT - 3870 | 12 SEP 22 | P | E | 224.3160000000 | XXXX | Internal	15.905807140807267	-0.22938383681609031	OPT_SX6E SEP22 P90 PROT - 3870	EQ-INDEXVOL2	2020-08-28	GrandTotal				bb99b5d6-9e9d-11ea-a0a0-6b77645bee53	-166.5220011160913
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Miscellaneous | Combined Instruments | EPC SX5E JAN24 MB | ETLX | EuroTLX Equities	0	0	EPC SX5E JAN24 MB	EQ-INDEXVOL2	2020-08-28	GrandTotal				26fb3078-39b6-11e9-aa00-490041a9bcec	0
2020-08-28	EUR			VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_CERT SD3E APR26 BDT C66.66 7Y - 4954 | 28 APR 26 | C | E | 1363.5535000000 | XXXX | Internal	239.4243625924134	0.4610925909567959	OPT_CERT SD3E APR26 BDT C66.66 7Y - 4954	VOL_STCK_AA_PR	2020-08-28	GrandTotal				bc64c0b4-9e9d-11ea-a0a0-6b77645bee53	-6805.246343433569
2020-08-28	EUR			VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_DDAXK MAY23 CATM - 4144 | 29 MAY 23 | C | E | 171.7200000000 | XXXX | Internal	119165.04711389373	4007.536146466904	OPT_DDAXK MAY23 CATM - 4144	VOL_STCK_AA_PR	2020-08-28	GrandTotal				bbc5c6d0-9e9d-11ea-a0a0-6b77645bee53	-27431.915069984585
2020-08-28	EUR			VOL_STCK_AA_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E MAR25 BDT | ETLX | EuroTLX Equities	-143.43325141169862	-0.6021343304867852	EP3 SD3E MAR25 BDT	VOL_STCK_AA_PR	2020-08-28	GrandTotal				341ea1c4-1f2e-11e9-a2d0-b3645e528b7a	3241.8607942800454
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | OTC L52 DEC20 - PELLINI | 18 DEC 20 | C | A | 52.0000000000 | XOFF | OTC Derivatives	-69.29690511282654	-39.921569366801876	OTC L52 DEC20 - PELLINI	EQSSVOLOTC	2020-08-28	GrandTotal				c193ac22-7710-11e9-9400-98972329be46	0.37799589363393843
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | BMW FEB26 CALL36.58 OTC - EPSILON | 11 FEB 26 | C | E | 36.5800000000 | None | OTC Derivatives	-1844.784743100794	-19.450379505295615	BMW FEB26 CALL36.58 OTC - EPSILON	EQSSVOLOTC	2020-08-28	GrandTotal				c1230ba2-7710-11e9-9400-98972329be46	152.1320809070641
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | BMW FEB24 CALL36.58 OTC - EPSILON | 12 FEB 24 | C | E | 36.5800000000 | None | OTC Derivatives	-1945.0738290707372	-18.599663366247803	BMW FEB24 CALL36.58 OTC - EPSILON	EQSSVOLOTC	2020-08-28	GrandTotal				c122d3d0-7710-11e9-9400-98972329be46	93.26629785469676
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | BYG MAR21 CALL 17.505 OTC - EPSILON | 15 MAR 21 | C | E | 17.5050000000 | None | OTC Derivatives	-3894.7145526215313	-20.774217520904873	BYG MAR21 CALL 17.505 OTC - EPSILON	EQSSVOLOTC	2020-08-28	GrandTotal				bc64bd04-7710-11e9-9400-98972329be46	56.284014344365964
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | BYG MAR25 CALL 17.505 OTC - EPSILON | 13 MAR 25 | C | E | 17.5050000000 | None | OTC Derivatives	-3348.3101672886028	-57.246335847269236	BYG MAR25 CALL 17.505 OTC - EPSILON	EQSSVOLOTC	2020-08-28	GrandTotal				bc65dbe4-7710-11e9-9400-98972329be46	237.76082737607382
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_EP CED FTMIB JAN25 C50 2Y - 4842 | 25 JAN 21 | C | E | 9885.7750000000 | XXXX | Internal	-3.4841569339674177	-0.00001817734556091222	OPT_EP CED FTMIB JAN25 C50 2Y - 4842	EQ-INDEXVOL2	2020-08-28	GrandTotal				bc3cdf40-9e9d-11ea-a0a0-6b77645bee53	15.287797116659045
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202206 P 3000 | 17 JUN 22 | P | E | 3000.0000000000 | XEUR | Eurex NTA	-748.8855773685198	0.8407502383848954	OESX 202206 P 3000	EQ-INDEXVOL2	2020-08-28	GrandTotal				b6c4b162-963f-11e9-a180-91725b79faed	10191.208912497132
2020-08-28	USD			EQ-INDEXVOL2 | USD | Equities | Miscellaneous | Combined Instruments | EP3 SPX DEC21 BDT | ETLX | EuroTLX Equities	0	0	EP3 SPX DEC21 BDT	EQ-INDEXVOL2	2020-08-28	GrandTotal				342e056a-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EQ-INDEXVOL2 | USD | Equities | Miscellaneous | Combined Instruments | EP3 SPX JAN22 IPB_L | ETLX | EuroTLX Equities	0	0	EP3 SPX JAN22 IPB_L	EQ-INDEXVOL2	2020-08-28	GrandTotal				0915197a-4734-11ea-b560-bbc9543df1c2	0
