INSTRUMENTID_FE	REF_DATE	MARKET	RIC0	SYMBOL	SEDOL	MKT_SETTL_CONV	EXCHANGE_MARKET_CODE	FINAL_SETTLEMENT_DAYS	FIID	SSL_FEID	SSL_SNAPSHOT_DATE	MARKET_NAME	F_IS_PRIMARY
OPT_SD3E JUL24 CATM - 4219 | 29 JUL 24 | C | E | 2057.9700000000	20200831	XXXX	30678755	4219		2		2	O_bbd0187e-9e9d-11ea-a0a0-6b77645bee53_OPT_SD3E JUL24 CATM - 4219 | 29 JUL 24 | C | E | 2057.9700000000_TBRX	TBRX	30200831	Internal	Y
DARLING INGREDNT	20200831	XNYS	DAR.N	DAR		2		2	L_S_2505280c-514c-11e9-b8d0-ec23cf8de3db_DARLING INGREDNT_TBRX	TBRX	30200831	Reuters Elektron	Y
EDP RENOVAVEIS	20200831	XLIS	EUR:LS:4:ES0127797019	EDPR		2		2	L_S_5a38bd4a-1f2e-11e9-a2d0-b3645e528b7a_EDP RENOVAVEIS_TBRX	TBRX	30200831	Virtu	N
CERT SD3E APR26 BDT P100 BOND | 28 APR 26 | P | E | 2045.3200000000	20200831	XXXX	27480675			2		2	O_b9c074c6-7710-11e9-9400-98972329be46_CERT SD3E APR26 BDT P100 BOND | 28 APR 26 | P | E | 2045.3200000000_TBRX	TBRX	30200831	Internal	Y
LITTELFUSE	20200831	XNAS	USD:O:4:US5370081045	LFUS		2		2	L_S_7a976aae-475f-11ea-df8a-9338a991efa6_LITTELFUSE_TBRX	TBRX	30200831	Virtu	N
AST	20200831	MTAA	193735	AST	B28F613	2		2	L_S_efa264d4-1f2a-11e9-a2d0-b3645e528b7a_AST_TBRX	TBRX	30200831	BIT MTA	Y
COK	20200831	XETR	2504930	COK		2		2	L_S_e33b78ec-1f2b-11e9-a2d0-b3645e528b7a_COK_TBRX	TBRX	30200831	Xetra T7	Y
US0U2.45 | 18 SEP 20 | P | A | 2.4500000000	20200831	XDMI	t8:I794	US		1		2	O_aa628916-e2a7-11ea-88e0-76012705c10a_US0U2.45 | 18 SEP 20 | P | A | 2.4500000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
I06107	20200831	SEDX	857762	I06107		2		2	L_S_d3db63e8-5211-11ea-8640-38c7f938b954_I06107_TBRX	TBRX	30200831	BIT SEDEX	Y
SD3E MAR22 PATM | 29 MAR 22 | P | E | 1825.7100000000	20200831	XXXX	20312696			2		5	O_875360d6-62b4-11e9-b160-4ad6f9df0bf5_SD3E MAR22 PATM | 29 MAR 22 | P | E | 1825.7100000000_TBRX	TBRX	30200831	Internal	Y
IBM USD	20200831	XNYS	USD:N:4:US4592001014	IBM		2		2	L_S_5a489350-1f2e-11e9-a2d0-b3645e528b7a_IBM USD_TBRX	TBRX	30200831	Virtu	N
0_EUR_SELDIV C 932.167 25 - 5680 | 22 MAY 25 | C | E | 932.1666060000	20200831	XXXX	30691584	5680		1		1	O_33b8a9e8-a10d-11ea-bed0-4cac5a82408b_0_EUR_SELDIV C 932.167 25 - 5680 | 22 MAY 25 | C | E | 932.1666060000_TBRX	TBRX	30200831	Internal	Y
UCG0I8.80 | 18 SEP 20 | C | A | 8.8000000000	20200831	XDMI	xs:IE8C	UCG		1		2	O_8897a070-ddc9-11e9-9eb0-e7766f5ef7bc_UCG0I8.80 | 18 SEP 20 | C | A | 8.8000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
TIT0U0.36 | 18 SEP 20 | P | A | .3600000000	20200831	XDMI	xJ:IDD6	TIT		1		2	O_3297f510-e5a5-11e9-80e0-42d88dbc676c_TIT0U0.36 | 18 SEP 20 | P | A | .3600000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
BAY 202012 C 56 | 18 DEC 20 | C | A | 56.0000000000	20200831	XEUR	4112872	BAY		2		2	O_7b9f4f34-81d1-11e9-b010-3b20a323c5a3_BAY 202012 C 56 | 18 DEC 20 | C | A | 56.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
AIRBUS	20200831	XLON	70947	EAD-U		2		2	L_S_ef9e13a2-1f2a-11e9-a2d0-b3645e528b7a_AIRBUS_TBRX	TBRX	30200831	LSE Millennium	N
CHGG	20200831	XNYS	CHGG.N	CHGG		2		2	L_S_6ddb6044-d3ac-11e9-c19e-a3fb0839f480_CHGG_TBRX	TBRX	30200831	Reuters Elektron	Y
KERING	20200831	XLON	37193	PP		2		2	L_S_ef9d618c-1f2a-11e9-a2d0-b3645e528b7a_KERING_TBRX	TBRX	30200831	LSE Millennium	N
Genco Shipping & Trading Limited	20200831	XNYS	GNK.N	GNK		2		2	L_S_96748a0c-4115-11ea-94e7-05142caf8295_Genco Shipping & Trading Limited_TBRX	TBRX	30200831	Reuters Elektron	Y
BYG FEB22 CALL 16.585 OTC - EPSILON | 11 FEB 22 | C | E | 16.5850000000	20200831	XXXX	26855277			1		5	O_c123c664-7710-11e9-9400-98972329be46_BYG FEB22 CALL 16.585 OTC - EPSILON | 11 FEB 22 | C | E | 16.5850000000_TBRX	TBRX	30200831	OTC Derivatives	Y
THYSSENKRUPP	20200831	XXXX	20730	TKAG-U		2		2	L_S_efa1f576-1f2a-11e9-a2d0-b3645e528b7a_THYSSENKRUPP_TBRX	TBRX	30200831	Internal	N
CITIGROUP EUR	20200831	ETLX	501109	CIT-U		2		2	L_S_344327b0-1f2e-11e9-a2d0-b3645e528b7a_CITIGROUP EUR_TBRX	TBRX	30200831	EuroTLX Equities	N
IMA	20200831	XLON	77749	IMA	B28JH23	2		2	L_S_ef9c9374-1f2a-11e9-a2d0-b3645e528b7a_IMA_TBRX	TBRX	30200831	LSE Millennium	N
I06146	20200831	SEDX	857816	I06146		2		2	L_S_d3dfac78-5211-11ea-8640-38c7f938b954_I06146_TBRX	TBRX	30200831	BIT SEDEX	Y
WYNN RESORTS	20200831	XNAS	USD:O:4:US9831341071	WYNN		2		2	L_S_5aec4a40-1f2e-11e9-a2d0-b3645e528b7a_WYNN RESORTS_TBRX	TBRX	30200831	Virtu	N
SFER	20200831	MTAH	44	SFER	B5SK8C4	2		2	L_S_efa2c50a-1f2a-11e9-a2d0-b3645e528b7a_SFER_TBRX	TBRX	30200831	Borsa Italiana TAH	N
SOUTHERN COPR	20200831	XLON	146676	SCCO		2		2	L_S_5a507ebc-1f2e-11e9-a2d0-b3645e528b7a_SOUTHERN COPR_TBRX	TBRX	30200831	LSE Millennium	N
OESX 202512 P 3500 | 19 DEC 25 | P | E | 3500.0000000000	20200831	XEUR	1596378	OESX		2		2	O_f9533bce-1f30-11e9-a2d0-b3645e528b7a_OESX 202512 P 3500 | 19 DEC 25 | P | E | 3500.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
ENI1R12 | 18 JUN 21 | P | A | 12.0000000000	20200831	XDMI	zp:IHV4	ENI		1		2	O_4c858618-1f30-11e9-a2d0-b3645e528b7a_ENI1R12 | 18 JUN 21 | P | A | 12.0000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
HP EUR	20200831	XXXX	28413	HPQ-U		2		2	L_S_e35a23dc-1f2b-11e9-a2d0-b3645e528b7a_HP EUR_TBRX	TBRX	30200831	Internal	N
FCA0L15 | 18 DEC 20 | C | A | 15.0000000000	20200831	XDMI	tN:I099	FCA		1		2	O_4c550da8-1f30-11e9-a2d0-b3645e528b7a_FCA0L15 | 18 DEC 20 | C | A | 15.0000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
JUNIPER NETWRKS USD	20200831	XNYS	JNPR.N	JNPR		2		2	L_S_5add207e-1f2e-11e9-a2d0-b3645e528b7a_JUNIPER NETWRKS USD_TBRX	TBRX	30200831	Reuters Elektron	Y
AXA 202012 P 14 | 18 DEC 20 | P | A | 14.0000000000	20200831	XEUR	1829799	AXA		2		2	O_f481845c-1f30-11e9-a2d0-b3645e528b7a_AXA 202012 P 14 | 18 DEC 20 | P | A | 14.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
VVD	20200831	ETLX	512558	VVD		2		2	L_S_6e4612e0-1f2b-11e9-a2d0-b3645e528b7a_VVD_TBRX	TBRX	30200831	EuroTLX Equities	N
OESX 202312 C 3100 | 15 DEC 23 | C | E | 3100.0000000000	20200831	XEUR	696492	OESX		2		2	O_f449ebb4-1f30-11e9-a2d0-b3645e528b7a_OESX 202312 C 3100 | 15 DEC 23 | C | E | 3100.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
TENCENT MUSC EN	20200831	XNYS	USD:N:4:US88034P1093	0A2Z		2		2	L_S_c253fdf6-e59c-11e9-80e0-42d88dbc676c_TENCENT MUSC EN_TBRX	TBRX	30200831	Virtu	N
Chuy	20200831	XNAS	CHUY.O	CHUY		2		2	L_S_38e989a2-856d-11ea-b7e8-9b0947f592a0_Chuy_TBRX	TBRX	30200831	Reuters Elektron	Y
TIT0L0.46 | 18 DEC 20 | C | A | .4600000000	20200831	XDMI	xJ:IWI6	TIT		1		2	O_fe3a482e-2553-11ea-af50-2dba816f6810_TIT0L0.46 | 18 DEC 20 | C | A | .4600000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
GOLDM SACHS GRP USD	20200831	XLON	145755	GS		2		2	L_S_5ae37dc0-1f2e-11e9-a2d0-b3645e528b7a_GOLDM SACHS GRP USD_TBRX	TBRX	30200831	LSE Millennium	N
SX5E APR22 CATM | 28 APR 22 | C | E | 3028.2100000000	20200831	XXXX	20487824			2		2	O_815e6568-62b4-11e9-b160-4ad6f9df0bf5_SX5E APR22 CATM | 28 APR 22 | C | E | 3028.2100000000_TBRX	TBRX	30200831	Internal	Y
CHENIERE ENY L.P	20200831	XLON	147512	CQP		2		2	L_S_5a967250-1f2e-11e9-a2d0-b3645e528b7a_CHENIERE ENY L.P_TBRX	TBRX	30200831	LSE Millennium	N
WECNL	20200831	MTAA	810744	WECNL		2		2	L_S_ef9cd47e-1f2a-11e9-a2d0-b3645e528b7a_WECNL_TBRX	TBRX	30200831	BIT MTA	Y
RUBIS	20200831	XLON	143943	RUI	BDFBW13	2		2	L_S_6e4c860c-1f2b-11e9-a2d0-b3645e528b7a_RUBIS_TBRX	TBRX	30200831	LSE Millennium	N
ENI1X11 | 17 DEC 21 | P | A | 11.0000000000	20200831	XDMI	zp:IB65	ENI		1		2	O_4d15816e-1f30-11e9-a2d0-b3645e528b7a_ENI1X11 | 17 DEC 21 | P | A | 11.0000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
J.B. HUNT TRAN	20200831	XNAS	JBHT.O	JBHT		2		2	L_S_5b03bf86-1f2e-11e9-a2d0-b3645e528b7a_J.B. HUNT TRAN_TBRX	TBRX	30200831	Reuters Elektron	Y
I05856	20200831	SEDX	853579	I05856		2		2	L_S_405e3936-1659-11ea-b3f0-689a4e2fd020_I05856_TBRX	TBRX	30200831	BIT SEDEX	Y
1_SASY H91.497 - OTC EPSILON | 05 AUG 21 | C | E | 91.4970000000	20200831	XXXX	31121464			2		5	O_105273e4-d7c7-11ea-ad00-165624ea06d9_1_SASY H91.497 - OTC EPSILON | 05 AUG 21 | C | E | 91.4970000000_TBRX	TBRX	30200831	OTC Derivatives	Y
MB0I7.40 | 18 SEP 20 | C | A | 7.4000000000	20200831	XDMI	zS:ISC5	MB		1		2	O_3268d0d2-e5a5-11e9-80e0-42d88dbc676c_MB0I7.40 | 18 SEP 20 | C | A | 7.4000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
OPT_SX5E DEC21 P90 - 3624 | 23 DEC 21 | P | E | 2982.8520000000	20200831	XXXX	30678679	3624		2		5	O_bb5641c0-9e9d-11ea-a0a0-6b77645bee53_OPT_SX5E DEC21 P90 - 3624 | 23 DEC 21 | P | E | 2982.8520000000_TBRX	TBRX	30200831	Internal	Y
SX5E FEB21 CALL50 OTC - EPSILON2 | 11 FEB 21 | C | E | 1639.8000000000	20200831	XXXX	26947049			1		5	O_b64233b6-7710-11e9-9400-98972329be46_SX5E FEB21 CALL50 OTC - EPSILON2 | 11 FEB 21 | C | E | 1639.8000000000_TBRX	TBRX	30200831	OTC Derivatives	Y
QORVO INC ORD	20200831	XNAS	QRVO.O	QRVO		2		2	L_S_5a518f32-1f2e-11e9-a2d0-b3645e528b7a_QORVO INC ORD_TBRX	TBRX	30200831	Reuters Elektron	Y
NOVO NORDISK B	20200831	XCSE	DKK:CO:4:DK0060534915	NOVOb		2		2	L_S_5ab7abb4-1f2e-11e9-a2d0-b3645e528b7a_NOVO NORDISK B_TBRX	TBRX	30200831	Virtu	N
SX5E MAY24 CCAP | 08 MAY 24 | C | E | 5176.0170000000	20200831	XXXX	27553145			1		1	O_bbf3b4c4-7710-11e9-9400-98972329be46_SX5E MAY24 CCAP | 08 MAY 24 | C | E | 5176.0170000000_TBRX	TBRX	30200831	Internal	Y
ENI2L14 | 16 DEC 22 | C | A | 14.0000000000	20200831	XXXX	zp:I4J5	ENI		1		2	O_98be18dc-494d-11e9-9970-3027219c6795_ENI2L14 | 16 DEC 22 | C | A | 14.0000000000_TBRX	TBRX	30200831	Internal	N
ENEL0I7.40 | 18 SEP 20 | C | A | 7.4000000000	20200831	XDMI	zc:I2J6	ENEL		1		2	O_880da0f0-ddc9-11e9-9eb0-e7766f5ef7bc_ENEL0I7.40 | 18 SEP 20 | C | A | 7.4000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
VARIAN MEDICAL	20200831	XNYS	VAR.N	VAR		2		2	L_S_5a589cfa-1f2e-11e9-a2d0-b3645e528b7a_VARIAN MEDICAL_TBRX	TBRX	30200831	Reuters Elektron	Y
LOWES COMPANIES	20200831	XNYS	LOW.N	LOW		2		2	L_S_5ad68034-1f2e-11e9-a2d0-b3645e528b7a_LOWES COMPANIES_TBRX	TBRX	30200831	Reuters Elektron	Y
I05868	20200831	SEDX	853529	I05868		2		2	L_S_4071323e-1659-11ea-b3f0-689a4e2fd020_I05868_TBRX	TBRX	30200831	BIT SEDEX	Y
EPC ENEL JULY22 PUT100 | 07 JUL 22 | P | E | 4.8613000000	20200831	XXXX	25442341			2		2	O_76f434c3-62b4-11e9-b160-4ad6f9df0bf5_EPC ENEL JULY22 PUT100 | 07 JUL 22 | P | E | 4.8613000000_TBRX	TBRX	30200831	Internal	Y
BBZA	20200831	XXXX	6881	BBZA		2		2	L_S_efa21844-1f2a-11e9-a2d0-b3645e528b7a_BBZA_TBRX	TBRX	30200831	Internal	N
VIRTU	20200831	XNAS	USD:O:4:US9282541013			2		2	L_S_37eeaa3c-8b77-11e9-b2ae-06b747deb312_VIRTU_TBRX	TBRX	30200831	Virtu	N
BLACKSTONE MORTG	20200831	XNYS	USD:N:4:US09257W1009	BXMT		2		2	L_S_25814fb8-514c-11e9-b8d0-ec23cf8de3db_BLACKSTONE MORTG_TBRX	TBRX	30200831	Virtu	N
IPV_u	20200831	XNYS	IPV_u.N	IPV_u		2		2	L_S_c0962e0b-42b6-11ea-9cb7-08889e85e1a2_IPV_u_TBRX	TBRX	30200831	Reuters Elektron	Y
1_TOT X40 Dec22 - OTC - STRUTT | 16 DEC 22 | P | A | 40.0000000000	20200831	XXXX	26796943			2		2	O_c2ff1146-7710-11e9-9400-98972329be46_1_TOT X40 Dec22 - OTC - STRUTT | 16 DEC 22 | P | A | 40.0000000000_TBRX	TBRX	30200831	OTC Derivatives	Y
ATL0X7.60 | 18 DEC 20 | P | A | 7.6000000000	20200831	XDMI	z8:I5Q4	ATL		1		2	O_9861870c-494d-11e9-9970-3027219c6795_ATL0X7.60 | 18 DEC 20 | P | A | 7.6000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
IMA	20200831	MTAA	299	IMA	B28JH23	2		2	L_S_ef9c9374-1f2a-11e9-a2d0-b3645e528b7a_IMA_TBRX	TBRX	30200831	BIT MTA	Y
OPT_SPX MAY24 CATM - 5052 | 29 MAY 24 | C | E | 2752.0600000000	20200831	XXXX	30678862	5052		2		5	O_bc71ea6e-9e9d-11ea-a0a0-6b77645bee53_OPT_SPX MAY24 CATM - 5052 | 29 MAY 24 | C | E | 2752.0600000000_TBRX	TBRX	30200831	Internal	Y
SFER	20200831	XZIM		SFER	B5SK8C4	2		2	L_S_efa2c50a-1f2a-11e9-a2d0-b3645e528b7a_SFER_TBRX	TBRX	30200831	Proxy Structured	N
SOUTHERN COPR	20200831	XNYS	USD:N:4:US84265V1052	SCCO		2		2	L_S_5a507ebc-1f2e-11e9-a2d0-b3645e528b7a_SOUTHERN COPR_TBRX	TBRX	30200831	Virtu	N
EPC CAC40 OCT23 CALL ATM | 10 OCT 23 | C | E | 5095.9800000000	20200831	XXXX	26105241			2		2	O_7a4f77f8-62b4-11e9-b160-4ad6f9df0bf5_EPC CAC40 OCT23 CALL ATM | 10 OCT 23 | C | E | 5095.9800000000_TBRX	TBRX	30200831	Internal	Y
EP3 SD3E NOV24 BDT	20200831	XXXX				2		2	L_S_341c9e42-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV24 BDT_TBRX	TBRX	30200831	Bloomberg	N
HP EUR	20200831	XETR	2506498	HPQ-U		2		2	L_S_e35a23dc-1f2b-11e9-a2d0-b3645e528b7a_HP EUR_TBRX	TBRX	30200831	Xetra T7	Y
SD3E OCT24 CCAP | 29 OCT 24 | C | E | 3962.3038000000	20200831	XXXX	23558423			2		2	O_7da222d4-62b4-11e9-b160-4ad6f9df0bf5_SD3E OCT24 CCAP | 29 OCT 24 | C | E | 3962.3038000000_TBRX	TBRX	30200831	Internal	Y
DCX MAR25 CALL 27.57 OTC - EPSILON | 13 MAR 25 | C | E | 27.5700000000	20200831	XXXX	27161465			10		5	O_bc5e2f48-7710-11e9-9400-98972329be46_DCX MAR25 CALL 27.57 OTC - EPSILON | 13 MAR 25 | C | E | 27.5700000000_TBRX	TBRX	30200831	OTC Derivatives	Y
Tenaris SA	20200831	XNYS	TS.N	TS		2		2	L_S_e03b905e-0176-11ea-da1a-52882e817a92_Tenaris SA_TBRX	TBRX	30200831	Reuters Elektron	Y
VVD	20200831	XPAR	1110519	VVD		2		2	L_S_6e4612e0-1f2b-11e9-a2d0-b3645e528b7a_VVD_TBRX	TBRX	30200831	Euronext Optiq	Y
AT	20200831	MTAA	195	AT	B28F7S7	2		2	L_S_ef9def3a-1f2a-11e9-a2d0-b3645e528b7a_AT_TBRX	TBRX	30200831	BIT MTA	Y
SX5E MAR25 CALL50 OTC - EPSILON MAR26 | 13 MAR 25 | C | E | 1717.0000000000	20200831	XXXX	27168666			14		5	O_bf063150-7710-11e9-9400-98972329be46_SX5E MAR25 CALL50 OTC - EPSILON MAR26 | 13 MAR 25 | C | E | 1717.0000000000_TBRX	TBRX	30200831	OTC Derivatives	Y
Chuy	20200831	XNAS	USD:O:4:US1716041017	CHUY		2		2	L_S_38e989a2-856d-11ea-b7e8-9b0947f592a0_Chuy_TBRX	TBRX	30200831	Virtu	N
STXE 600 CHEM PR	20200831	XEUR	.SX4P			2		2	L_S_7d17a812-5151-11e9-b8d0-ec23cf8de3db_STXE 600 CHEM PR_TBRX	TBRX	30200831	Reuters Elektron	Y
GOLDM SACHS GRP USD	20200831	XNYS	USD:N:4:US38141G1040	GS		2		2	L_S_5ae37dc0-1f2e-11e9-a2d0-b3645e528b7a_GOLDM SACHS GRP USD_TBRX	TBRX	30200831	Virtu	N
WSPRT	20200831	MTAA	820124	WSPRT		2		2	L_S_efa1d186-1f2a-11e9-a2d0-b3645e528b7a_WSPRT_TBRX	TBRX	30200831	BIT MTA	Y
CHENIERE ENY L.P	20200831	XNYS	CQP.N	CQP		2		2	L_S_5a967250-1f2e-11e9-a2d0-b3645e528b7a_CHENIERE ENY L.P_TBRX	TBRX	30200831	Reuters Elektron	Y
I06189	20200831	SEDX	857804	I06189		2		2	L_S_d38d52d4-5211-11ea-8640-38c7f938b954_I06189_TBRX	TBRX	30200831	BIT SEDEX	Y
ACCOR	20200831	XPAR	1110488	ACC-U		2		2	L_S_6e458e92-1f2b-11e9-a2d0-b3645e528b7a_ACCOR_TBRX	TBRX	30200831	Euronext Optiq	Y
OESX 202112 C 4100 | 17 DEC 21 | C | E | 4100.0000000000	20200831	XEUR	2267368	OESX		2		2	O_f9fe74b2-1f30-11e9-a2d0-b3645e528b7a_OESX 202112 C 4100 | 17 DEC 21 | C | E | 4100.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
SD3E NOV21 C100 BOND | 09 NOV 21 | C | E | 1921.1400000000	20200831	XXXX	26310759			2		2	O_7d8ec108-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 C100 BOND | 09 NOV 21 | C | E | 1921.1400000000_TBRX	TBRX	30200831	Internal	Y
SPX Sep0 3380.0C | 18 SEP 20 | C | E | 3380.0000000000	20200831	OPRA	SPXi182033800.U	SPX		2		2	O_edaec0d8-a61e-11ea-b9a0-7872f411f6c8_SPX Sep0 3380.0C | 18 SEP 20 | C | E | 3380.0000000000_TBRX	TBRX	30200831	Reuters Elektron	Y
OPT_SD3E JUL24 C127 - 4219 | 29 JUL 24 | C | E | 2613.6219000000	20200831	XXXX	30678756	4219		2		2	O_bbd15950-9e9d-11ea-a0a0-6b77645bee53_OPT_SD3E JUL24 C127 - 4219 | 29 JUL 24 | C | E | 2613.6219000000_TBRX	TBRX	30200831	Internal	Y
XCEL ENERGY INC	20200831	XNAS	USD:N:4:US98389B1008	XEL		2		2	L_S_5a96c764-1f2e-11e9-a2d0-b3645e528b7a_XCEL ENERGY INC_TBRX	TBRX	30200831	Virtu	N
RPC INC	20200831	XNYS	USD:N:4:US7496601060	RES		2		2	L_S_2515653c-514c-11e9-b8d0-ec23cf8de3db_RPC INC_TBRX	TBRX	30200831	Virtu	N
ISH CHINA LG CAP	20200831	ARCX	FXI.P	FXI		2		2	L_S_5ae47752-1f2e-11e9-a2d0-b3645e528b7a_ISH CHINA LG CAP_TBRX	TBRX	30200831	Reuters Elektron	Y
HZO	20200831	XNYS	USD:N:4:US5679081084	HZO		2		2	L_S_7d9a3d18-ad36-11e9-a010-dbedd71ff5a9_HZO_TBRX	TBRX	30200831	Virtu	N
OESX 202012 C 3100 | 18 DEC 20 | C | E | 3100.0000000000	20200831	XEUR	27242	OESX		2		2	O_f380c068-1f30-11e9-a2d0-b3645e528b7a_OESX 202012 C 3100 | 18 DEC 20 | C | E | 3100.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
0_DJ_HLT P 924.88 25 - 5769 | 08 JUL 25 | P | E | 924.8800000000	20200831	XXXX	30958371	5769		1		1	O_2990bf60-c20e-11ea-b160-7d1a56fc20bf_0_DJ_HLT P 924.88 25 - 5769 | 08 JUL 25 | P | E | 924.8800000000_TBRX	TBRX	30200831	Internal	Y
IBERDROLA MAR25 CALL 3.891 OTC - EPSILON | 13 MAR 25 | C | E | 3.8910000000	20200831	XXXX	27161282			7		5	O_bc4fee42-7710-11e9-9400-98972329be46_IBERDROLA MAR25 CALL 3.891 OTC - EPSILON | 13 MAR 25 | C | E | 3.8910000000_TBRX	TBRX	30200831	OTC Derivatives	Y
AXA 202112 P 16 | 17 DEC 21 | P | A | 16.0000000000	20200831	XEUR	2242063	AXA		2		2	O_f4cf0a24-1f30-11e9-a2d0-b3645e528b7a_AXA 202112 P 16 | 17 DEC 21 | P | A | 16.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
EPC FTMIB DEC26 FID	20200831	SEDX	854721			2		2	L_S_f02fc83a-3156-11ea-ad10-0fb8a94cbce7_EPC FTMIB DEC26 FID_TBRX	TBRX	30200831	BIT SEDEX	Y
BLACKROCK INC	20200831	XLON	145710	BLK		2		2	L_S_5aa9d7dc-1f2e-11e9-a2d0-b3645e528b7a_BLACKROCK INC_TBRX	TBRX	30200831	LSE Millennium	N
ENI0X7.80 | 18 DEC 20 | P | A | 7.8000000000	20200831	XDMI	zp:IXF6	ENI		1		2	O_9c4b4444-61d3-11ea-bc20-eddd0e07b602_ENI0X7.80 | 18 DEC 20 | P | A | 7.8000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
VLS	20200831	MTAA	401344	VLS	B28N1Q7	2		2	L_S_efa2331a-1f2a-11e9-a2d0-b3645e528b7a_VLS_TBRX	TBRX	30200831	BIT MTA	Y
DEUTSCHE BOERSE	20200831	XXXX	20722	DB1GN		2		2	L_S_efa3fb5a-1f2a-11e9-a2d0-b3645e528b7a_DEUTSCHE BOERSE_TBRX	TBRX	30200831	Internal	N
FTMIB NOV24 C0 BOND | 06 NOV 24 | C | E | .0001000000	20200831	XXXX	27525999			2		1	O_b23ec59a-7710-11e9-9400-98972329be46_FTMIB NOV24 C0 BOND | 06 NOV 24 | C | E | .0001000000_TBRX	TBRX	30200831	Internal	Y
I06441	20200831	SEDX	864428	I06441		2		2	L_S_b3b1f906-90e6-11ea-b430-b3e2b66d25c3_I06441_TBRX	TBRX	30200831	BIT SEDEX	Y
I05932	20200831	SEDX	853541	I05932		2		2	L_S_40697c9c-1659-11ea-b3f0-689a4e2fd020_I05932_TBRX	TBRX	30200831	BIT SEDEX	Y
UBISOFT ENTERTAIN	20200831	XPAR	1110336	UBI	B28MZK6	2		2	L_S_6e43d6ba-1f2b-11e9-a2d0-b3645e528b7a_UBISOFT ENTERTAIN_TBRX	TBRX	30200831	Euronext Optiq	Y
MICHELIN	20200831	XPAR	1110505	MICP-U		2		2	L_S_6e45d258-1f2b-11e9-a2d0-b3645e528b7a_MICHELIN_TBRX	TBRX	30200831	Euronext Optiq	Y
I06093	20200831	SEDX	857668	I06093		2		2	L_S_d3ddf68a-5211-11ea-8640-38c7f938b954_I06093_TBRX	TBRX	30200831	BIT SEDEX	Y
5_RP 12X D21 - OTC - STRUTT | 17 DEC 21 | P | A | 12.0000000000	20200831	XXXX	28002119			2		2	O_bacb8f38-a3aa-11e9-9740-af4e15bd98e1_5_RP 12X D21 - OTC - STRUTT | 17 DEC 21 | P | A | 12.0000000000_TBRX	TBRX	30200831	OTC Derivatives	Y
CH ROBINSON WW	20200831	XLON	146354	CHRW		2		2	L_S_5a90e542-1f2e-11e9-a2d0-b3645e528b7a_CH ROBINSON WW_TBRX	TBRX	30200831	LSE Millennium	N
SAFRAN	20200831	PROS		SEJ1		2		2	L_S_efa258f4-1f2a-11e9-a2d0-b3645e528b7a_SAFRAN_TBRX	TBRX	30200831	Proxy IMI	N
G MAR23 CALL 8.435 OTC - EPSILON | 13 MAR 23 | C | E | 8.4350000000	20200831	XXXX	27161311			7		5	O_bc52ba14-7710-11e9-9400-98972329be46_G MAR23 CALL 8.435 OTC - EPSILON | 13 MAR 23 | C | E | 8.4350000000_TBRX	TBRX	30200831	OTC Derivatives	Y
BAY 202009 P 60 | 18 SEP 20 | P | A | 60.0000000000	20200831	XEUR	4406922	BAY		2		2	O_b4952c90-ddc1-11e9-9eb0-e7766f5ef7bc_BAY 202009 P 60 | 18 SEP 20 | P | A | 60.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
MCCORMICK & CO	20200831	XLON	146186	MKC		2		2	L_S_5b11f9c0-1f2e-11e9-a2d0-b3645e528b7a_MCCORMICK & CO_TBRX	TBRX	30200831	LSE Millennium	N
KEYCORP NEW	20200831	XNYS	KEY.N	KEY		2		2	L_S_5acdd790-1f2e-11e9-a2d0-b3645e528b7a_KEYCORP NEW_TBRX	TBRX	30200831	Reuters Elektron	Y
SD3E JUN24 CCAP | 27 JUN 24 | C | E | 2714.4640000000	20200831	XXXX	22735274			2		2	O_85f53570-62b4-11e9-b160-4ad6f9df0bf5_SD3E JUN24 CCAP | 27 JUN 24 | C | E | 2714.4640000000_TBRX	TBRX	30200831	Internal	Y
