Bof_20200828
DEALID_FE	DESCRIPTION	F_ISLISTED	INSTRUMENT_FE	INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	ISIN	ISSUERID	MFAMILY	MGROUP	MTYPE	PHASE	PORTFOLIOID	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	TYPOLOGY	PRICE_MULTIPLIER	CFI_CODE	USE_VOLATILITY_SURFACE	CUSTOM_UNIQUE_ID	BASE_PRICE_MULTIPLIER	SUMMATION_GROUP	CFI_VARIANT_NAME	INSTRUMENTNUM_FE
-1	OESX 202312 P 3400	Y	OESX 202312 P 3400	OESX 202312 P 3400 | 15 DEC 23 | P | E | 3400.0000000000	f44a0f36-1f30-11e9-a2d0-b3645e528b7a	DE000P9360X6		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		10	OPEICS	Y		1	SX5E	Put	
-1		Y	Ternium SA	Ternium SA	c494158e-70c5-11e9-af90-75f0e38bb8a4	US8808901081		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	TX	Equity share	
-1	BI CW CALL RENAULT 43 E 070920	Y	I06103	I06103	d3cd5ce4-5211-11ea-8640-38c7f938b954	IT0005401168	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	RNL	Call warrant	
-1	STXE 600 P&HOP	Y	STXE 600 P&HOP	STXE 600 P&HOP	7d18715c-5151-11e9-b8d0-ec23cf8de3db	CH0019112330		Equities	Referential Instruments	Indices	0		2020-08-28	Indices	Equities	Referential Instruments		1	TIXXXX	N		1	SXQP	Index	
-1		Y	OPT_SX5E APR22 P90 - 3727	OPT_SX5E APR22 P90 - 3727 | 28 APR 22 | P | E | 2725.3890000000	bb7b4d8a-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
-1	FIDIA	Y	FDA	FDA	efa21ca4-1f2a-11e9-a2d0-b3645e528b7a	IT0001498481	FIDIA	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	FDA	Equity share	
-1	FCA0U15	Y	FCA0U15	FCA0U15 | 18 SEP 20 | P | A | 15.0000000000	87e1935c-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016050087		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	FCA	Put	
-1		Y	OPT_SX5E MAR23 PATM - 4031	OPT_SX5E MAR23 PATM - 4031 | 01 MAR 23 | P | E | 3384.7100000000	bbb34e42-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
-1	VO3 202212 P 100	Y	VO3 202212 P 100	VO3 202212 P 100 | 16 DEC 22 | P | A | 100.0000000000	fae678de-1f30-11e9-a2d0-b3645e528b7a	DE000C1KKWC2		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPS	Y		1	VOW3	Put	
-1		Y	Canaan Inc	Canaan Inc	fdee4797-cb5d-11ea-a1e7-4fe2d8c11db7	US1347481020		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	CAN	Equity share	
-1	AXA 202009 C 28	Y	AXA 202009 C 28	AXA 202009 C 28 | 18 SEP 20 | C | A | 28.0000000000	b487d216-ddc1-11e9-9eb0-e7766f5ef7bc	DE000C4FS6D1		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPS	Y		1	AXA	Call	
-1		Y	Six Flags Entertainment Corp	Six Flags Entertainment Corp	52c29bd0-9cdd-11e9-9b50-5b8a74efbd0e	US83001A1025		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	SIX	Equity share	
-1		Y	Owl Rock Capital Corp	Owl Rock Capital Corp	927156ec-fca7-11e9-2d5c-5ff4b45da19b	US69121K1043		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	ORCC	Equity share	
-1		Y	FTMIB C 12917.659 25 - 5761	FTMIB C 12917.659 25 - 5761 | 24 JUN 25 | C | E | 12917.6591840000	76a747fe-bb6c-11ea-a390-a48e539180ad			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	BDT_FTMIB_JUN27_CPERF_5Y	1	FTMIB	Call	
-1		Y	SD3E JUN24 PATM BOND	SD3E JUN24 PATM BOND | 27 JUN 24 | P | E | 2040.9500000000	85f4b0c8-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SD3E	Put	
-1		Y	Helios Technologies Inc	Helios Technologies Inc	06bd2d41-6d25-11ea-f8a1-f37ab5f5bba0	US42328H1095		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	HLIO	Equity share	
-1	LHA 202106 C 24	Y	LHA 202106 C 24	LHA 202106 C 24 | 18 JUN 21 | C | A | 24.0000000000	fc2a65f2-1f30-11e9-a2d0-b3645e528b7a	DE000C2FEL79		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPS	Y		1	LHA	Call	
-1	ENI0L14	Y	ENI0L14	ENI0L14 | 18 DEC 20 | C | A | 14.0000000000	4e20d798-1f30-11e9-a2d0-b3645e528b7a	IT0014339011		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		500	OCASPS	Y		1	ENI	Call	
-1	G2R8.40	Y	G2R8.40	G2R8.40 | 17 JUN 22 | P | A | 8.4000000000	98317cf6-494d-11e9-9970-3027219c6795	IT0015453688		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPS	Y		1	G	Put	
-1	BI CW CALL AZIMUT 17 E 070920	Y	I06388	I06388	b3cff082-90e6-11ea-b430-b3e2b66d25c3	IT0005409419	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	AZM	Call warrant	
-1	BI CW CALL MEDIOBANCA 6,8 E 070920	Y	I06470	I06470	b3edfe60-90e6-11ea-b430-b3e2b66d25c3	IT0005410235	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	MB	Call warrant	
-1		Y	0_EUR_BANK C 65.822 22 - 5609	0_EUR_BANK C 65.822 22 - 5609 | 25 MAR 22 | C | E | 65.8220420000	23d2b320-73f4-11ea-8b40-9f5ca9b415b9			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	BDT_SX7E_MAR27_CCAP_2Y	1	SX7E	Call	
-1		N	NATURGY MAR26 CALL 12.31 OTC - EPSILON	NATURGY MAR26 CALL 12.31 OTC - EPSILON | 13 MAR 26 | C | E | 12.3100000000	bc52174e-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	ES0116870314	1	GAN	Call	27161304
-1	OESX 202009 C 3600	Y	OESX 202009 C 3600	OESX 202009 C 3600 | 18 SEP 20 | C | E | 3600.0000000000	b87bc8aa-ddc1-11e9-9eb0-e7766f5ef7bc	DE000C4FPQK0		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		10	OCEICS	Y		1	SX5E	Call	
-1	BI CW CALL BANCO BPM 1,65 E 070621	Y	I06413	I06413	b3abf966-90e6-11ea-b430-b3e2b66d25c3	IT0005409666	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	BAMI	Call warrant	
-1	TQI5 202112 P 0.4	Y	TQI5 202112 P 0.4	TQI5 202112 P 0.4 | 16 DEC 21 | P | A | .4000000000	f9ca6cb2-1f30-11e9-a2d0-b3645e528b7a	DE000C0JGE09		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1000	OPASPS	Y		1	TQI	Put	
-1	OESX 202512 P 1400	Y	OESX 202512 P 1400	OESX 202512 P 1400 | 19 DEC 25 | P | E | 1400.0000000000	f96453dc-1f30-11e9-a2d0-b3645e528b7a	DE000P8EWBP6		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		10	OPEICS	Y		1	SX5E	Put	
-1	MIBO0V20000	Y	MIBO0V20000	MIBO0V20000 | 16 OCT 20 | P | E | 20000.0000000000	3f0714be-ca4e-11ea-bfb0-7047c6039bd4	IT0017263713		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		2.5	OPEICS	Y		1	FTMIB	Put	
-1	AAPL Sep0 470.0P	Y	AAPL Sep0 470.0P	AAPL Sep0 470.0P | 18 SEP 20 | P | A | 470.0000000000	7b096a22-286c-11ea-ada0-0231692788e6			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPX	Y		1	AAPL	Put	
-1	CAC 40 DE1 5000C	Y	CAC 40 DE1 5000C	CAC 40 DE1 5000C | 17 DEC 21 | C | E | 5000.0000000000	7dac230c-5151-11e9-b8d0-ec23cf8de3db	FRENX0547344		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		10	OCEICS	Y		1	PXA	Call	
-1		Y	0_EUR_SELDIV C 847.889 22 - 5655	0_EUR_SELDIV C 847.889 22 - 5655 | 28 APR 22 | C | E | 847.8890590000	39ee9906-8e31-11ea-82f0-16bc4e268204			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	BDT_SD3E_MAY26_CPERF_2Y	1	SD3E	Call	
-1	MIBO1F27000	Y	MIBO1F27000	MIBO1F27000 | 18 JUN 21 | C | E | 27000.0000000000	4e2ae332-1f30-11e9-a2d0-b3645e528b7a	IT0014747643		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		2.5	OCEICS	Y		1	FTMIB	Call	
-1		Y	BLACK HILLS CORP	BLACK HILLS CORP	0fa20cf8-7304-11e9-93e0-977428d12a2f	US0921131092		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	BKH	Equity share	
-1		Y	CERT SD3E APR26 BDT C0 BOND	CERT SD3E APR26 BDT C0 BOND | 28 APR 26 | C | E | .0001000000	b9c0291c-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1	BI CW CALL TELECOM ITALIA 0,6 E 071220	Y	I06171	I06171	d38b0646-5211-11ea-8640-38c7f938b954	IT0005401465	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	TIT	Call warrant	
-1	TOSCANA AEROPORTI	Y	TYA	TYA	ef9c54fe-1f2a-11e9-a2d0-b3645e528b7a	IT0000214293	TOSCANA AEROPORTI	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	SAT	Equity share	
-1		N	SX5E MAR22 CALL50 OTC 2 - EPSILON MAR26	SX5E MAR22 CALL50 OTC 2 - EPSILON MAR26 | 14 MAR 22 | C | E | 1732.0000000000	c0d84644-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	EU0009658145	1	SX5E	Call	27312230
-1	MIBO0U16500	Y	MIBO0U16500	MIBO0U16500 | 18 SEP 20 | P | E | 16500.0000000000	9953eb58-5d1c-11ea-9b10-1e6079c4b3f4	IT0016594886		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		2.5	OPEICS	Y		1	FTMIB	Put	
-1		N	SX5E FEB25 CALL50 OTC - EPSILON	SX5E FEB25 CALL50 OTC - EPSILON | 11 FEB 25 | C | E | 1622.3950000000	c11643ea-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	EU0009658145	1	SX5E	Call	26854981
-1	FASTENAL ORD	Y	FASTENAL CO	FASTENAL CO	5a88e82e-1f2e-11e9-a2d0-b3645e528b7a	US3119001044	0D1412	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	FAST	Equity share	
-1	BI CW CALL SAIPEM 3,8 E 010321	Y	I06496	I06496	b3b1debc-90e6-11ea-b430-b3e2b66d25c3	IT0005410490	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	SPM	Call warrant	
-1	TAIWAN SEMICOND	Y	TAIWAN SEMICOND	TAIWAN SEMICOND	5a72ed94-1f2e-11e9-a2d0-b3645e528b7a	US8740391003	0C0522	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	TSM	Equity share	
-1	MIBO1O18000	Y	MIBO1O18000	MIBO1O18000 | 19 MAR 21 | P | E | 18000.0000000000	e996a210-6cd3-11ea-a480-53318575c5c6	IT0016800051		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		2.5	OPEICS	Y		1	FTMIB	Put	
-1	TIT0L0.40	Y	TIT0L0.40	TIT0L0.40 | 18 DEC 20 | C | A | .4000000000	4bf00228-1f30-11e9-a2d0-b3645e528b7a	IT0014336496		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1000	OCASPS	Y		1	TIT	Call	
-1		N	G MAR24 CALL 8.435 OTC - EPSILON	G MAR24 CALL 8.435 OTC - EPSILON | 13 MAR 24 | C | E | 8.4350000000	bc52cfae-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	IT0000062072	1	G	Call	27161312
-1	JOHNSON & JOHNS	Y	JOHNSON JOHNSON USD	JOHNSON JOHNSON USD	5aff9a14-1f2e-11e9-a2d0-b3645e528b7a	US4781601046	0B4013	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	JNJ	Equity share	
-1		Y	Federated Hermes	Federated Hermes	c158f0b4-6f8b-11ea-18cd-7da34f056eb6	US3142111034		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	FHI	Equity share	
-1		N	3_SAPG G 132.44 21 - OTC EPSILON	3_SAPG G 132.44 21 - OTC EPSILON | 02 JUL 21 | C | E | 132.4400000000	303fc76e-bc4d-11ea-8ab0-5ac0d4f352e5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	DE0007164600	1	SAP	Call	30920171
-1		Y	EPC ENI AUG22 CALL CAP	EPC ENI AUG22 CALL CAP | 10 AUG 22 | C | E | 20.9300000000	734004f1-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	ENI	Call	
-1	PEARSON	Y	PEARSON	PEARSON	5ac59e0e-1f2e-11e9-a2d0-b3645e528b7a	GB0006776081	PEAV	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		0.01	ESXXXX	N		1	PSON	Equity share	
-1	VALERO ENERGY O	Y	VALERO ENERGY	VALERO ENERGY	5ad79e9c-1f2e-11e9-a2d0-b3645e528b7a	US91913Y1001	0C3571	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	VLO	Equity share	
-1		Y	FTMIB C 12917.659 27 - 5761	FTMIB C 12917.659 27 - 5761 | 28 JUN 27 | C | E | 12917.6591840000	76b01884-bb6c-11ea-a390-a48e539180ad			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	BDT_FTMIB_JUN27_CPERF_7Y	1	FTMIB	Call	
-1	DSV ORD	Y	DSV	DSV	5a538058-1f2e-11e9-a2d0-b3645e528b7a	DK0060079531	0D9060	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	DSV	Equity share	
-1		Y	OWENS CORNING	OWENS CORNING	55a5ab66-6809-11e9-b5c0-567da512d6fc	US6907421019		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	OC	Equity share	
-1	TIT0X0.35	Y	TIT0X0.35	TIT0X0.35 | 18 DEC 20 | P | A | .3500000000	f4a69a48-4654-11ea-8e40-bbe3d66bc088	IT0016471697		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1000	OPASPS	Y		1	TIT	Put	
-1	BI CW CALL ALLIANZ 270 E 071220	Y	I05865	I05865	405618f0-1659-11ea-b3f0-689a4e2fd020	IT0005392276	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	ALV	Call warrant	
-1		Y	SX5E DEC21 CATM	SX5E DEC21 CATM | 23 DEC 21 | C | E | 3314.2800000000	7f391968-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX5E	Call	
-1		Y	SX7E MAR23 C132	SX7E MAR23 C132 | 01 MAR 23 | C | E | 155.7732000000	75481379-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX7E	Call	
-1	ENI0X7	Y	ENI0X7	ENI0X7 | 18 DEC 20 | P | A | 7.0000000000	c6fa986a-629c-11ea-b360-e4afb098eae1	IT0016642842		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	ENI	Put	
-1	POLYMETAL INT	Y	POLYMETAL INT	POLYMETAL INT	5a37b51c-1f2e-11e9-a2d0-b3645e528b7a	JE00B6T5S470	POLYIN	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		0.01	ESXXXX	N		1	POLY	Equity share	
-1	ROY 202112 P 18	Y	ROY 202112 P 18	ROY 202112 P 18 | 17 DEC 21 | P | A | 18.0000000000	f9e31636-1f30-11e9-a2d0-b3645e528b7a	DE000C0K5KT6		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPS	Y		1	ROY	Put	
-1	SPARK THERAPEUT	Y	SPARK THERAPTS	SPARK THERAPTS	5a93b8f8-1f2e-11e9-a2d0-b3645e528b7a	US84652J1034	0D1300	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	ONCE	Equity share	
-1	GODYR TIRE & RBR	Y	GODYR TIRE & RBR	GODYR TIRE & RBR	251e378e-514c-11e9-b8d0-ec23cf8de3db	US3825501014		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	GT	Equity share	
-1		N	RDSA MAR22 CALL 14.45 OTC - EPSILON	RDSA MAR22 CALL 14.45 OTC - EPSILON | 14 MAR 22 | C | E | 14.4500000000	bc676716-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	GB00B03MLX29	1	ROY	Call	27161580
-1		N	BAY F68 J21 - OTC - STRUTT	BAY F68 J21 - OTC - STRUTT | 18 JUN 21 | C | A | 68.0000000000	2e31ad8e-9ba1-11e9-a1d0-0f84e4b46cc7			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCAXPX	Y	DE000BAY0017	1	BAY	Call	27957812
-1	STXG18SD100	Y	STXG18SD100	STXG18SD100	7d176a5a-5151-11e9-b8d0-ec23cf8de3db	US26063V1180		Equities	Referential Instruments	Indices	0		2020-08-28	Indices	Equities	Referential Instruments		1	TIXXXX	N		1	SDGP	Index	
-1		N	AXA FEB24 CALL 10.91 OTC - EPSILON	AXA FEB24 CALL 10.91 OTC - EPSILON | 12 FEB 24 | C | E | 10.9100000000	c1070696-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	FR0000120628	1	AXA	Call	26854675
-1	OESX 202212 C 3500	Y	OESX 202212 C 3500	OESX 202212 C 3500 | 16 DEC 22 | C | E | 3500.0000000000	f4490e9c-1f30-11e9-a2d0-b3645e528b7a	DE000C93AT11		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		10	OCEICS	Y		1	SX5E	Call	
-1		Y	OPT_EPC SX5E MAR24 CATM - 4896	OPT_EPC SX5E MAR24 CATM - 4896 | 25 MAR 24 | C | E | 3300.4800000000	bc5040a8-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX5E	Call	
-1	OESX 202512 C 3000	Y	OESX 202512 C 3000	OESX 202512 C 3000 | 19 DEC 25 | C | E | 3000.0000000000	f9530186-1f30-11e9-a2d0-b3645e528b7a	DE000C8B8ST6		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		10	OCEICS	Y		1	SX5E	Call	
-1	ENEL1C10.50	Y	ENEL1C10.50	ENEL1C10.50 | 19 MAR 21 | C | A | 10.5000000000	f47c55da-b5df-11ea-a5b0-aeb0eecbd3c8	IT0017180552		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		500	OCASPS	Y		1	ENEL	Call	
-1	OESX 202012 P 3500	Y	OESX 202012 P 3500	OESX 202012 P 3500 | 18 DEC 20 | P | E | 3500.0000000000	f3810fb4-1f30-11e9-a2d0-b3645e528b7a	DE000P0YCWE3		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		10	OPEICS	Y		1	SX5E	Put	
-1		Y	MFA Financial 	MFA Financial 	a8877637-62f9-11ea-1b75-a65fc2c3ea9a	US55272X1028		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	MFA	Equity share	
-1	BI CW PUT FTSE MIB 20000 E 181220	Y	I05863	I05863	40603b46-1659-11ea-b3f0-689a4e2fd020	IT0005392250	BANCA IMI	Equities	Rights	Warrants Put	0		2020-08-28	Warrants Put	Equities	Rights		1	RWXCPE	Y		1	FTMIB	Put warrant	
-1	VO3 202012 P 150	Y	VO3 202012 P 150	VO3 202012 P 150 | 18 DEC 20 | P | A | 150.0000000000	6b15237e-8b3f-11e9-a1d0-133a5e4a04ed	DE000C347W16		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPS	Y		1	VOW3	Put	
-1	BI CW CALL SAIPEM 4 E 070621	Y	I06498	I06498	b3ca9cea-90e6-11ea-b430-b3e2b66d25c3	IT0005410516	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	SPM	Call warrant	
-1	WARR NEOSPERIENCE 2019-2021	Y	WNSP21	WNSP21	26f62dbc-39b6-11e9-aa00-490041a9bcec	IT0005351488	NEOSPERIENCE	Equities	Rights	Warrants	0		2020-08-28	Warrants	Equities	Rights		1	RSSXXM	N		1	NSP	Subscription right	
-1	IMI - EP 100 S&P 500 16FB24	Y	EP SPX FEB24 ISPB	EP SPX FEB24 ISPB	26fe2e54-39b6-11e9-aa00-490041a9bcec	XS1937684238		Equities	Miscellaneous	Combined Instruments	0		2020-08-28	Combined Instruments	Equities	Miscellaneous		1	MCMXXX	N		1	SPX	Composite	
-1	MIBO0I23000	Y	MIBO0I23000	MIBO0I23000 | 18 SEP 20 | C | E | 23000.0000000000	880c9bd8-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016089010		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		2.5	OCEICS	Y		1	FTMIB	Call	
-1	NOVARTIS	Y	NVR-U	NVR-U	ef9d6592-1f2a-11e9-a2d0-b3645e528b7a	CH0012005267	NOVARTIS	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	NOVN	Equity share	
-1	QUALYS INC	Y	QUALYS INC	QUALYS INC	25825cd2-514c-11e9-b8d0-ec23cf8de3db	US74758T3032		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	QLYS	Equity share	
-1	BI CW CALL UNICREDIT 9,5 E 010321	Y	I06523	I06523	b3eee7ee-90e6-11ea-b430-b3e2b66d25c3	IT0005410755	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	UCG	Call warrant	
-1		N	ENEL X4.2 D22 - OTC - STRUTT	ENEL X4.2 D22 - OTC - STRUTT | 15 DEC 22 | P | A | 4.2000000000	b66d03fc-7710-11e9-9400-98972329be46			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPAXPX	Y	IT0003128367	1	ENEL	Put	26357719
-1	FSTA 202009	Y	FSTA 202009	FSTA 202009 | SEP 20	4999d45e-254c-11ea-af50-2dba816f6810	DE000C4SA7K9		Equities	Futures	Financial Futures	0		2020-08-28	Financial Futures	Equities	Futures		50	FFICSX	Y		1	SXAP	Financial future	
-1		N	SX5E MAR21 CALL50 OTC 2 - EPSILON MAR26	SX5E MAR21 CALL50 OTC 2 - EPSILON MAR26 | 15 MAR 21 | C | E | 1732.0000000000	c0d7f522-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	EU0009658145	1	SX5E	Call	27312223
-1	SPM0L2.80	Y	SPM0L2.80	SPM0L2.80 | 18 DEC 20 | C | A | 2.8000000000	98b6ea58-494d-11e9-9970-3027219c6795	IT0015495879		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1000	OCASPS	Y		1	SPM	Call	
-1	OESU 202212 C 250	Y	OESU 202212 C 250	OESU 202212 C 250 | 16 DEC 22 | C | E | 250.0000000000	faa5f674-1f30-11e9-a2d0-b3645e528b7a	DE000C1JX371		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		50	OCEICS	Y		1	SX6E	Call	
-1	G2F13	Y	G2F13	G2F13 | 17 JUN 22 | C | A | 13.0000000000	9838e716-494d-11e9-9970-3027219c6795	IT0015453571		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPS	Y		1	G	Call	
-1	MIBO0I19500	Y	MIBO0I19500	MIBO0I19500 | 18 SEP 20 | C | E | 19500.0000000000	88ca6c3a-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016089234		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		2.5	OCEICS	Y		1	FTMIB	Call	
-1	A2A0U1.10	Y	A2A0U1.10	A2A0U1.10 | 18 SEP 20 | P | A | 1.1000000000	7607862e-5c53-11ea-a7c0-339eae0b4931	IT0016592146		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		5000	OPASPS	Y		1	A2A	Put	
-1	CYBERARK SOFTWR	Y	CYBERARK SOFTWR	CYBERARK SOFTWR	2524cdb0-514c-11e9-b8d0-ec23cf8de3db	000000000000		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	CYBR	Equity share	
-1	BI CW CALL FTSE MIB 19500 E 180920	Y	I06342	I06342	b3a47560-90e6-11ea-b430-b3e2b66d25c3	IT0005408957	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	FTMIB	Call warrant	
