Bof_20200828
AMERICAN_EUROPEAN	CURRENCY	DEALID_FE	DELIVERY_DATE	DESCRIPTION	EXERCISE_STYLE	EXPIRY	EXPIRY_LABEL	F_CALL_PUT	F_CASH_DELIVERY	F_QUANTO	FORWARD_START_DATE	FORWARD_START_STYLE	INSTRUMENTID_FE	LAST_TRADING_DATE	LOTSIZE	PORTFOLIOID	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	STARTDATE	STRIKE	TRADE_DATE	UNDERLYINGID	FORWARD_START_END_DATE	IS_FORWARD_START	QUANTO_CURR	NOMINAL	DIVIDENDID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_UNDERLYING_ID	TBRICKS_DIVIDEND_ID	INITIAL_PRICE	ISSUE_ID
E	USD	-1			E	2026-03-05	MAR 26	C	C			0	S&P500 C 3570.528 26 - 5567 | 05 MAR 26 | C | E | 3570.5280000000		1		2020-08-28	Call	Equities	Options		3570.528		EMINI S&P SEP0 | SEP 20		N			S&P 500 INDEX	7f211f9a-6301-11ea-b6e0-21f801bdce02	93b981ba-9645-11e9-a180-91725b79faed	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2026-02-11	FEB 26	C	C			0	SX5E FEB26 CALL50 OTC - EPSILON | 11 FEB 26 | C | E | 1622.3950000000		1		2020-08-28	Call	Equities	Options		1622.395		FESX 202009 | SEP 20		N			ESTX 50 PR	c1167900-7710-11e9-9400-98972329be46	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ROY 202212 P 14	A	2022-12-16	DEC 22	P	P			0	ROY 202212 P 14 | 16 DEC 22 | P | A | 14.0000000000		100		2020-08-28	Put	Equities	Options		14		ROYAL DUTCH SHELLA		N			ROYAL DUTCH SHELLA	bdf9f574-59f2-11ea-9160-6c1eba12144e	6e47d652-1f2b-11e9-a2d0-b3645e528b7a	6e47d652-1f2b-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL FTSE MIB 20500 E 181220	E	2020-12-18	DEC 20	C	C			0	I06345		0.0001		2020-08-28	Warrants Call	Equities	Rights		20500		FIB0I | SEP 20		N			FTSE MIB	b3cdffca-90e6-11ea-b430-b3e2b66d25c3	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		MIBO0L23000	E	2020-12-18	DEC 20	C	C			0	MIBO0L23000 | 18 DEC 20 | C | E | 23000.0000000000		2.5		2020-08-28	Call	Equities	Options		23000		FIB0I | SEP 20		N			FTSE MIB	4d28dd9a-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		MIBO0L26000	E	2020-12-18	DEC 20	C	C			0	MIBO0L26000 | 18 DEC 20 | C | E | 26000.0000000000		2.5		2020-08-28	Call	Equities	Options		26000		FIB0I | SEP 20		N			FTSE MIB	4d80e6f2-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		MIBO0V19000	E	2020-10-16	OCT 20	P	C			0	MIBO0V19000 | 16 OCT 20 | P | E | 19000.0000000000		2.5		2020-08-28	Put	Equities	Options		19000		FIB0I | SEP 20		N			FTSE MIB	3f0117b2-ca4e-11ea-bfb0-7047c6039bd4	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENI2L8.40	A	2022-12-16	DEC 22	C	P			0	ENI2L8.40 | 16 DEC 22 | C | A | 8.4000000000		500		2020-08-28	Call	Equities	Options		8.4		ENI		N			ENI	97fb43b6-494d-11e9-9970-3027219c6795	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2023-08-31	AUG 23	C	C			0	SD3E AUG23 CALL ATM | 31 AUG 23 | C | E | 1968.1000000000		1		2020-08-28	Call	Equities	Options		1968.1		ESTX SD 30 PR		N			ESTX SD 30 PR	84e01c18-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-02-21	FEB 22	C	C			0	SX5E DEC21 CATM | 21 FEB 22 | C | E | 2929.1600000000		1		2020-08-28	Call	Equities	Options		2929.16		FESX 202009 | SEP 20		N			ESTX 50 PR	7b76eb8e-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2020-12-18	DEC 20	C	P			0	TITL L0.475 - OTC CARIMONTE | 18 DEC 20 | C | E | .4750000000		1		2020-08-28	Call	Equities	Options		0.475		TIT		N			TIT	76d29a66-e90d-11ea-a590-49499a438f10	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OESX 202012 C 3200	E	2020-12-18	DEC 20	C	C			0	OESX 202012 C 3200 | 18 DEC 20 | C | E | 3200.0000000000		10		2020-08-28	Call	Equities	Options		3200		FESX 202009 | SEP 20		N			ESTX 50 PR	f380ca7c-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2025-12-19	DEC 25	C	C			0	OTC SD3E c1900 DEC25 - JPM2 | 19 DEC 25 | C | E | 1900.0000000000		1		2020-08-28	Call	Equities	Options		1900		ESTX SD 30 PR		N			ESTX SD 30 PR	bf4cb134-7710-11e9-9400-98972329be46	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2023-11-24	NOV 23	C	C			0	OPT_CERT SD3E NOV25 BDT CALL50 5Y - 4791 | 24 NOV 23 | C | E | 952.7500000000		1		2020-08-28	Call	Equities	Options		952.75		ESTX SD 30 PR		N			ESTX SD 30 PR	bc1b884a-9e9d-11ea-a0a0-6b77645bee53	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		MIBO0V18000	E	2020-10-16	OCT 20	P	C			0	MIBO0V18000 | 16 OCT 20 | P | E | 18000.0000000000		2.5		2020-08-28	Put	Equities	Options		18000		FIB0I | SEP 20		N			FTSE MIB	3f038bbe-ca4e-11ea-bfb0-7047c6039bd4	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2023-12-15	DEC 23	P	C			0	SD3E PUT 1650 DEC23 OTC -  STR DESK | 15 DEC 23 | P | E | 1650.0000000000		1		2020-08-28	Put	Equities	Options		1650		ESTX SD 30 PR		N			ESTX SD 30 PR	bac5b96e-a3aa-11e9-9740-af4e15bd98e1	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202112 P 2500	E	2021-12-17	DEC 21	P	C			0	OESX 202112 P 2500 | 17 DEC 21 | P | E | 2500.0000000000		10		2020-08-28	Put	Equities	Options		2500		FESX 202009 | SEP 20		N			ESTX 50 PR	f3833fdc-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ATL0U10	A	2020-09-18	SEP 20	P	P			0	ATL0U10 | 18 SEP 20 | P | A | 10.0000000000		500		2020-08-28	Put	Equities	Options		10		ATL		N			ATL	f3faf9a8-6365-11ea-98f0-5618f0b34efc	efa0e424-1f2a-11e9-a2d0-b3645e528b7a	efa0e424-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		PRY0I22.50	A	2020-09-18	SEP 20	C	P			0	PRY0I22.50 | 18 SEP 20 | C | A | 22.5000000000		100		2020-08-28	Call	Equities	Options		22.5		PRY		N			PRY	acef4e76-e2a7-11ea-88e0-76012705c10a	ef9c97c0-1f2a-11e9-a2d0-b3645e528b7a	ef9c97c0-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2027-03-25	MAR 27	P	C			0	0_EUR_BANK P 48.906 27 - 5609 | 25 MAR 27 | P | E | 48.9060000000		1		2020-08-28	Put	Equities	Options		48.906000000000006		FESB 202009 | SEP 20		N			ESTX BNK PR	23ddf8e8-73f4-11ea-8b40-9f5ca9b415b9	4997fdf0-254c-11ea-af50-2dba816f6810	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202512 C 3600	E	2025-12-19	DEC 25	C	C			0	OESX 202512 C 3600 | 19 DEC 25 | C | E | 3600.0000000000		10		2020-08-28	Call	Equities	Options		3600		FESX 202009 | SEP 20		N			ESTX 50 PR	f953410a-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		BMPS0L1.65	A	2020-12-18	DEC 20	C	P			0	BMPS0L1.65 | 18 DEC 20 | C | A | 1.6500000000		100		2020-08-28	Call	Equities	Options		1.6500000000000001		BMPS		N			BMPS	ff7cd7ec-2553-11ea-af50-2dba816f6810	ef9ee3e0-1f2a-11e9-a2d0-b3645e528b7a	ef9ee3e0-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2021-10-26	OCT 21	P	C			0	STXE OCT21 P100 BOND | 26 OCT 21 | P | E | 3418.2300000000		1		2020-08-28	Put	Equities	Options		3418.2300000000005		FESX 202009 | SEP 20		N			ESTX 50 PR	8491842c-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		MIBO0U17000	E	2020-09-18	SEP 20	P	C			0	MIBO0U17000 | 18 SEP 20 | P | E | 17000.0000000000		2.5		2020-08-28	Put	Equities	Options		17000		FIB0I | SEP 20		N			FIB0I | SEP 20	9956e45c-5d1c-11ea-9b10-1e6079c4b3f4	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	0	
A	EUR	-1		SRG0U3.50	A	2020-09-18	SEP 20	P	P			0	SRG0U3.50 | 18 SEP 20 | P | A | 3.5000000000		1000		2020-08-28	Put	Equities	Options		3.5		SRG		N			SRG	8812db6a-ddc9-11e9-9eb0-e7766f5ef7bc	ef9c4ce8-1f2a-11e9-a2d0-b3645e528b7a	ef9c4ce8-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2020-11-20	NOV 20	C	P			0	BAMI K1.565 OTC CARIMONTE | 20 NOV 20 | C | E | 1.5650000000		1		2020-08-28	Call	Equities	Options		1.565		BAMI		N			BAMI	9685fbba-a712-11ea-abb0-840f70860522	ef9d1268-1f2a-11e9-a2d0-b3645e528b7a	ef9d1268-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OESX 202112 P 3600	E	2021-12-17	DEC 21	P	C			0	OESX 202112 P 3600 | 17 DEC 21 | P | E | 3600.0000000000		10		2020-08-28	Put	Equities	Options		3600		FESX 202009 | SEP 20		N			ESTX 50 PR	f449bdb0-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2024-03-13	MAR 24	C	C			0	NATURGY MAR24 CALL 12.31 OTC - EPSILON | 13 MAR 24 | C | E | 12.3100000000		1		2020-08-28	Call	Equities	Options		12.309999999999999		NATURGY ENERGY		N			NATURGY ENERGY	bc51da2c-7710-11e9-9400-98972329be46	343e75d0-1f2e-11e9-a2d0-b3645e528b7a	343e75d0-1f2e-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2023-10-23	OCT 23	C	C			0	SD3E OCT23 CALL100 BOND | 23 OCT 23 | C | E | 1892.7600000000		1		2020-08-28	Call	Equities	Options		1892.7599999999998		ESTX SD 30 PR		N			ESTX SD 30 PR	712d9fb0-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-04-26	APR 22	C	C			0	OPT_CERT SD3E APR26 BDT C66.66 3Y - 4954 | 26 APR 22 | C | E | 1363.5535000000		1		2020-08-28	Call	Equities	Options		1363.5535		ESTX SD 30 PR		N			ESTX SD 30 PR	bc60ef34-9e9d-11ea-a0a0-6b77645bee53	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENEL1L8	A	2021-12-17	DEC 21	C	P			0	ENEL1L8 | 17 DEC 21 | C | A | 8.0000000000		500		2020-08-28	Call	Equities	Options		8		ENEL		N			ENEL	4d111908-1f30-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2021-12-17	DEC 21	C	C			0	SD3E L1900 DEC21 - STRUCT | 17 DEC 21 | C | E | 1900.0000000000		1		2020-08-28	Call	Equities	Options		1900		ESTX SD 30 PR		N			ESTX SD 30 PR	b37bdbe6-7710-11e9-9400-98972329be46	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI CW CALL PRYSMIAN 18,5 E 070920	E	2020-09-07	SEP 20	C	C			0	I06480		0.1		2020-08-28	Warrants Call	Equities	Rights		18.5		PRY		N			PRY	b3be3932-90e6-11ea-b430-b3e2b66d25c3	ef9c97c0-1f2a-11e9-a2d0-b3645e528b7a	ef9c97c0-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2020-09-03	SEP 20	C	C			0	SXKE SEP20 CCAP | 03 SEP 20 | C | E | 528.6540000000		1		2020-08-28	Call	Equities	Options		528.654		ESTX TELC PR		N			ESTX TELC PR	82253dfa-62b4-11e9-b160-4ad6f9df0bf5	7d182300-5151-11e9-b8d0-ec23cf8de3db	7d182300-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		MRK 202009 P 88	A	2020-09-18	SEP 20	P	P			0	MRK 202009 P 88 | 18 SEP 20 | P | A | 88.0000000000		100		2020-08-28	Put	Equities	Options		88		MERCK		N			MERCK	b8ce505c-ddc1-11e9-9eb0-e7766f5ef7bc	efa38f80-1f2a-11e9-a2d0-b3645e528b7a	efa38f80-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL TOTAL 42 E 071220	E	2020-12-07	DEC 20	C	C			0	I06507		0.1		2020-08-28	Warrants Call	Equities	Rights		42		TOTAL		N			TOTAL	b3b060be-90e6-11ea-b430-b3e2b66d25c3	ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		BAS 202012 P 140	A	2020-12-18	DEC 20	P	P			0	BAS 202012 P 140 | 18 DEC 20 | P | A | 140.0000000000		100		2020-08-28	Put	Equities	Options		140		BASF		N			BASF	f4cbf7d0-1f30-11e9-a2d0-b3645e528b7a	efa3354e-1f2a-11e9-a2d0-b3645e528b7a	efa3354e-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		ENI1R5.20	A	2021-06-18	JUN 21	P	P			0	ENI1R5.20 | 18 JUN 21 | P | A | 5.2000000000		500		2020-08-28	Put	Equities	Options		5.2		ENI		N			ENI	a83257b6-39b6-11e9-aa00-490041a9bcec	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-09-12	SEP 22	C	C			0	OPT_SX6E SEP22 CATM - 3870 | 12 SEP 22 | C | E | 249.2400000000		1		2020-08-28	Call	Equities	Options		249.24		ESTX UTIL PR		N			ESTX UTIL PR	bb96b840-9e9d-11ea-a0a0-6b77645bee53	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENEL1R6.40	A	2021-06-18	JUN 21	P	P			0	ENEL1R6.40 | 18 JUN 21 | P | A | 6.4000000000		500		2020-08-28	Put	Equities	Options		6.4		ENEL		N			ENEL	4bf95922-1f30-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL ENEL 8,8 E 010321	E	2021-03-01	MAR 21	C	C			0	I05925		0.1		2020-08-28	Warrants Call	Equities	Rights		8.8		ENEL		N			ENEL	4062d9aa-1659-11ea-b3f0-689a4e2fd020	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2023-04-25	APR 23	C	C			0	CERT SD3E APR26 BDT C66.66 4Y | 25 APR 23 | C | E | 1363.5535000000		1		2020-08-28	Call	Equities	Options		1363.5535		ESTX SD 30 PR		N			ESTX SD 30 PR	b9c1a81e-7710-11e9-9400-98972329be46	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202112 P 1700	E	2021-12-17	DEC 21	P	C			0	OESX 202112 P 1700 | 17 DEC 21 | P | E | 1700.0000000000		10		2020-08-28	Put	Equities	Options		1700		FESX 202009 | SEP 20		N			ESTX 50 PR	f383ded8-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENI3X10	A	2023-12-15	DEC 23	P	P			0	ENI3X10 | 15 DEC 23 | P | A | 10.0000000000		500		2020-08-28	Put	Equities	Options		10		ENI		N			ENI	98b2c7b6-494d-11e9-9970-3027219c6795	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2025-03-13	MAR 25	C	C			0	DCX MAR25 CALL 27.57 OTC - EPSILON | 13 MAR 25 | C | E | 27.5700000000		1		2020-08-28	Call	Equities	Options		27.57		DAIMLER		N			DAIMLER	bc5e2f48-7710-11e9-9400-98972329be46	efa14748-1f2a-11e9-a2d0-b3645e528b7a	efa14748-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		AXA 202012 P 22	A	2020-12-18	DEC 20	P	P			0	AXA 202012 P 22 | 18 DEC 20 | P | A | 22.0000000000		100		2020-08-28	Put	Equities	Options		22		AXA		N			AXA	f4645b16-1f30-11e9-a2d0-b3645e528b7a	efa1213c-1f2a-11e9-a2d0-b3645e528b7a	efa1213c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL FERRARI 190 E 010321	E	2021-03-01	MAR 21	C	C			0	I06449		0.1		2020-08-28	Warrants Call	Equities	Rights		190		RACE		N			RACE	b397c310-90e6-11ea-b430-b3e2b66d25c3	ef9cb782-1f2a-11e9-a2d0-b3645e528b7a	ef9cb782-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2024-05-08	MAY 24	C	C			0	SX5E MAY24 C100 BOND | 08 MAY 24 | C | E | 3361.0500000000		1		2020-08-28	Call	Equities	Options		3361.05		FESX 202009 | SEP 20		N			ESTX 50 PR	bbf02a66-7710-11e9-9400-98972329be46	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-03-25	MAR 22	C	C			0	0_EUR_BANK C 36.228 22 - 5609 | 25 MAR 22 | C | E | 36.2284780000		1		2020-08-28	Call	Equities	Options		36.228478		FESB 202009 | SEP 20		N			ESTX BNK PR	23ea8112-73f4-11ea-8b40-9f5ca9b415b9	4997fdf0-254c-11ea-af50-2dba816f6810	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		LHA 202106 C 20	A	2021-06-18	JUN 21	C	P			0	LHA 202106 C 20 | 18 JUN 21 | C | A | 20.0000000000		100		2020-08-28	Call	Equities	Options		20		LUFTHANSA		N			LUFTHANSA	fc2a5c38-1f30-11e9-a2d0-b3645e528b7a	ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a	ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-02-11	FEB 22	C	C			0	IBE FEB22 CALL 3.691 OTC - EPSILON | 11 FEB 22 | C | E | 3.6910000000		1		2020-08-28	Call	Equities	Options		3.6910000000000003		IBERDROLA		N			IBERDROLA	c10e5dd8-7710-11e9-9400-98972329be46	efa07020-1f2a-11e9-a2d0-b3645e528b7a	efa07020-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		CNHI0I6.20	A	2020-09-18	SEP 20	C	P			0	CNHI0I6.20 | 18 SEP 20 | C | A | 6.2000000000		500		2020-08-28	Call	Equities	Options		6.2		CNHI		N			CNHI	75a935b2-579c-11ea-9e80-7a2e2d6fbb3b	efa48962-1f2a-11e9-a2d0-b3645e528b7a	efa48962-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OEDV 202012 P 2000	E	2020-12-18	DEC 20	P	C			0	OEDV 202012 P 2000 | 18 DEC 20 | P | E | 2000.0000000000		10		2020-08-28	Put	Equities	Options		2000		ESTX SD 30 PR		N			ESTX SD 30 PR	f9364b04-1f30-11e9-a2d0-b3645e528b7a	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2025-03-13	MAR 25	C	C			0	SX5E MAR25 CALL50 OTC - EPSILON MAR26 | 13 MAR 25 | C | E | 1717.0000000000		1		2020-08-28	Call	Equities	Options		1717		FESX 202009 | SEP 20		N			ESTX 50 PR	bf063150-7710-11e9-9400-98972329be46	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2021-11-24	NOV 21	C	C			0	CERT SD3E NOV25 BDT CALL50 3Y | 24 NOV 21 | C | E | 952.7500000000		1		2020-08-28	Call	Equities	Options		952.75		ESTX SD 30 PR		N			ESTX SD 30 PR	81148182-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2023-01-27	JAN 23	C	C			0	SD3E JAN23 CALL0 BOND | 27 JAN 23 | C | E | .0001000000		1		2020-08-28	Call	Equities	Options		0.0001		ESTX SD 30 PR		N			ESTX SD 30 PR	814680b0-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI STM0,1SLC20E071220	E	2020-12-07	DEC 20	C	C			0	I05725		0.1		2020-08-28	Warrants Call	Equities	Rights		20		STM		N			STM	a372ac10-d5e9-11e9-ba50-35a1ce420b26	ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a	ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-04-28	APR 22	P	C			0	SX5E APR22 PATM | 28 APR 22 | P | E | 3028.2100000000		1		2020-08-28	Put	Equities	Options		3028.21		FESX 202009 | SEP 20		N			ESTX 50 PR	815e7aa8-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		FCA0U12.50	A	2020-09-18	SEP 20	P	P			0	FCA0U12.50 | 18 SEP 20 | P | A | 12.5000000000		500		2020-08-28	Put	Equities	Options		12.5		FCA		N			FCA	8886be18-ddc9-11e9-9eb0-e7766f5ef7bc	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	0	
A	USD	-1		HAL Jan1 47.5 C	A	2021-01-15	JAN 21	C	P			0	HAL Jan1 47.5 C | 15 JAN 21 | C | A | 47.5000000000		100		2020-08-28	Call	Equities	Options		47.5		HALLIBURTON CO		N			HALLIBURTON CO	b3852e66-71a8-11e9-b410-fd402fbdbf95	5a38b8e0-1f2e-11e9-a2d0-b3645e528b7a	5a38b8e0-1f2e-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-07-07	JUL 22	C	C			0	OPT_EPC ENEL JULY22 CALL CAP - 4642 | 07 JUL 22 | C | E | 5.7728330000		1		2020-08-28	Call	Equities	Options		5.772833		ENEL		N			ENEL	bbf65124-9e9d-11ea-a0a0-6b77645bee53	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OEDV 202112 P 1300	E	2021-12-17	DEC 21	P	C			0	OEDV 202112 P 1300 | 17 DEC 21 | P | E | 1300.0000000000		10		2020-08-28	Put	Equities	Options		1300		ESTX SD 30 PR		N			ESTX SD 30 PR	3da28c04-61ce-11ea-bc20-eddd0e07b602	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI CW CALL ENEL 10 E 071220	E	2020-12-07	DEC 20	C	C			0	I06136		0.1		2020-08-28	Warrants Call	Equities	Rights		10		ENEL		N			ENEL	d3b45e7e-5211-11ea-8640-38c7f938b954	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2023-01-27	JAN 23	P	C			0	OPT_SD3E JAN23 P95 - 4000 | 27 JAN 23 | P | E | 1883.6790000000		1		2020-08-28	Put	Equities	Options		1883.679		ESTX SD 30 PR		N			ESTX SD 30 PR	bbb04ce2-9e9d-11ea-a0a0-6b77645bee53	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2024-03-13	MAR 24	C	C			0	BNP MAR24 CALL 22.365 OTC - EPSILON | 13 MAR 24 | C | E | 22.3650000000		1		2020-08-28	Call	Equities	Options		22.365000000000002		BNP		N			BNP	bc510aca-7710-11e9-9400-98972329be46	efa08740-1f2a-11e9-a2d0-b3645e528b7a	efa08740-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OEXD 202312 P 70	E	2023-12-15	DEC 23	P	C			0	OEXD 202312 P 70 | 15 DEC 23 | P | E | 70.0000000000		100		2020-08-28	Put	Equities	Options		70		FEXD 202312 | DEC 23		N			FEXD 202012 | DEC 20	f4497f76-1f30-11e9-a2d0-b3645e528b7a	f383eb08-1f30-11e9-a2d0-b3645e528b7a	f3731ee0-1f30-11e9-a2d0-b3645e528b7a	0	
