Bof_20200828
CLEARING_CENTER_NAME	CURRENCY	DESCRIPTION	F_QDIRTY	INSTRUMENTID_FE	ISIN	ISS_DATE	ISS_NUM	ISSUERID	LOTSIZE	MKT_SETTL_TYPE	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	UNDERLYINGID_FE	DIVIDENDID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_UNDERLYING_ID	TBRICKS_DIVIDEND_ID	F_IS_ETF
	EUR	ACCELL GROUP	0	ACCELL GROUP	NL0009767532	2012-04-11	0	0A2790	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ACCELL GROUP	ACCELL GROUP	6e4983da-1f2b-11e9-a2d0-b3645e528b7a	6e4983da-1f2b-11e9-a2d0-b3645e528b7a	6e4983da-1f2b-11e9-a2d0-b3645e528b7a	N
	USD	SALESFORCE.COM	0	SALESFORCE COM	US79466L3024	2018-01-15	0	0A7928	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	SALESFORCE COM	SALESFORCE COM	5a5c3748-1f2e-11e9-a2d0-b3645e528b7a	5a5c3748-1f2e-11e9-a2d0-b3645e528b7a	5a5c3748-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	ITT	US45073V1089		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ITT	ITT	f5d200e0-1b6c-11ea-2954-839c95c768b4	f5d200e0-1b6c-11ea-2954-839c95c768b4	f5d200e0-1b6c-11ea-2954-839c95c768b4	N
	USD	SILICA HLD INC	0	SILICA HLD INC	US90346E1038		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	SILICA HLD INC	SILICA HLD INC	7d36eca4-5151-11e9-b8d0-ec23cf8de3db	7d36eca4-5151-11e9-b8d0-ec23cf8de3db	7d36eca4-5151-11e9-b8d0-ec23cf8de3db	N
	USD	PPL ORD	0	PPL CORP	US69351T1060	2018-01-18	0	0C8889	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	PPL CORP	PPL CORP	5a703be4-1f2e-11e9-a2d0-b3645e528b7a	5a703be4-1f2e-11e9-a2d0-b3645e528b7a	5a703be4-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	CARDINAL HEALTH	0	CARDINAL HLTH	US14149Y1082	2018-01-18	0	0B6890	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CARDINAL HLTH	CARDINAL HLTH	5a8c3c18-1f2e-11e9-a2d0-b3645e528b7a	5a8c3c18-1f2e-11e9-a2d0-b3645e528b7a	5a8c3c18-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	CME GROUP CL A	0	CME GROUP INC A	US12572Q1058	2018-01-15	0	0B7728	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CME GROUP INC A	CME GROUP INC A	5af8266c-1f2e-11e9-a2d0-b3645e528b7a	5af8266c-1f2e-11e9-a2d0-b3645e528b7a	5af8266c-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	MARKETAXESS	0	MARKETAXESS	US57060D1081		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MARKETAXESS	MARKETAXESS	251fa330-514c-11e9-b8d0-ec23cf8de3db	251fa330-514c-11e9-b8d0-ec23cf8de3db	251fa330-514c-11e9-b8d0-ec23cf8de3db	N
	EUR	BASF	0	BASF	DE000BASF111	2009-06-29	0	BASF	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	BASF	BASF	efa3354e-1f2a-11e9-a2d0-b3645e528b7a	efa3354e-1f2a-11e9-a2d0-b3645e528b7a	efa3354e-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	EATON VANCE	0	EATON VANCE	US2782651036		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	EATON VANCE	EATON VANCE	25060754-514c-11e9-b8d0-ec23cf8de3db	25060754-514c-11e9-b8d0-ec23cf8de3db	25060754-514c-11e9-b8d0-ec23cf8de3db	N
	EUR	AKZO NOBEL	0	AKU1	NL0013267909	2019-01-31	0	AKXRM	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	AKU1	AKU1	6e52bffe-1f2b-11e9-a2d0-b3645e528b7a	6e52bffe-1f2b-11e9-a2d0-b3645e528b7a	6e52bffe-1f2b-11e9-a2d0-b3645e528b7a	N
	USD	ROYAL CARIBBEAN	0	ROYAL CARIBBEAN	000000000000	2018-01-18	0	0D3133	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ROYAL CARIBBEAN	ROYAL CARIBBEAN	5af18c58-1f2e-11e9-a2d0-b3645e528b7a	5af18c58-1f2e-11e9-a2d0-b3645e528b7a	5af18c58-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	AVERGRAD	US05351W1036		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	AVERGRAD	AVERGRAD	55a5a184-6809-11e9-b5c0-567da512d6fc	55a5a184-6809-11e9-b5c0-567da512d6fc	55a5a184-6809-11e9-b5c0-567da512d6fc	N
	USD	QUALCOMM ORD	0	QUALCOMM INC USD	US7475251036	2018-01-18	0	0B6143	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	QUALCOMM INC USD	QUALCOMM INC USD	5a49b460-1f2e-11e9-a2d0-b3645e528b7a	5a49b460-1f2e-11e9-a2d0-b3645e528b7a	5a49b460-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	Aspen Aerogels Inc	US04523Y1055		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Aspen Aerogels Inc	Aspen Aerogels Inc	5a0d06bc-cff9-11e9-7e81-53afc1595aa4	5a0d06bc-cff9-11e9-7e81-53afc1595aa4	5a0d06bc-cff9-11e9-7e81-53afc1595aa4	N
	USD		0	DBVT	US23306J1016		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	DBVT	DBVT	4672c6db-32e8-11ea-6b5a-6641d3ff42bb	4672c6db-32e8-11ea-6b5a-6641d3ff42bb	4672c6db-32e8-11ea-6b5a-6641d3ff42bb	N
	USD	GULFPORT ENERGY	0	GULFPORT ENERGY	US4026353049		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	GULFPORT ENERGY	GULFPORT ENERGY	251e552a-514c-11e9-b8d0-ec23cf8de3db	251e552a-514c-11e9-b8d0-ec23cf8de3db	251e552a-514c-11e9-b8d0-ec23cf8de3db	N
	USD		0	TopBuild Corp	US89055F1030		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	TopBuild Corp	TopBuild Corp	35c4620e-788c-11e9-ac00-2fd762a393ef	35c4620e-788c-11e9-ac00-2fd762a393ef	35c4620e-788c-11e9-ac00-2fd762a393ef	N
	USD		0	Quaker Chemical Corp	US7473161070		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Quaker Chemical Corp	Quaker Chemical Corp	fab55a88-9521-11ea-05ef-46f6b1d787ac	fab55a88-9521-11ea-05ef-46f6b1d787ac	fab55a88-9521-11ea-05ef-46f6b1d787ac	N
	CHF	NESTLE N ORD	0	NESTLE SA	CH0038863350	2014-03-05	0	0B4885	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	NESTLE SA	NESTLE SA	5b1fceb0-1f2e-11e9-a2d0-b3645e528b7a	5b1fceb0-1f2e-11e9-a2d0-b3645e528b7a	5b1fceb0-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	GILEAD SCIENCES	0	GILEAD USD	US3755581036	2018-01-15	0	0B6018	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	GILEAD USD	GILEAD USD	5a3ff1f0-1f2e-11e9-a2d0-b3645e528b7a	5a3ff1f0-1f2e-11e9-a2d0-b3645e528b7a	5a3ff1f0-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	JOHNSON & JOHNSON	0	JOHNSON JOHNSON EUR	US4781601046	2005-11-22	0	Johnson & Johnson	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	JOHNSON JOHNSON USD	JOHNSON JOHNSON USD	e35a4bf0-1f2b-11e9-a2d0-b3645e528b7a	5aff9a14-1f2e-11e9-a2d0-b3645e528b7a	5aff9a14-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	TENARIS	0	TEN	LU0156801721	2008-11-10	0	TENARIS	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	TEN	TEN	ef9d4896-1f2a-11e9-a2d0-b3645e528b7a	ef9d4896-1f2a-11e9-a2d0-b3645e528b7a	ef9d4896-1f2a-11e9-a2d0-b3645e528b7a	N
	USD		0	GSX	US36257Y1091		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	GSX	GSX	e5411ed8-8325-11ea-2b18-b24bc7ff44ae	e5411ed8-8325-11ea-2b18-b24bc7ff44ae	e5411ed8-8325-11ea-2b18-b24bc7ff44ae	N
	USD	VARONIS SYSTEMS	0	VARONIS SYSTEMS	US9222801022	2018-07-18	0	0B8527	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	VARONIS SYSTEMS	VARONIS SYSTEMS	5abebdc8-1f2e-11e9-a2d0-b3645e528b7a	5abebdc8-1f2e-11e9-a2d0-b3645e528b7a	5abebdc8-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	nVent Electric PLC	000000000000		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	nVent Electric PLC	nVent Electric PLC	bd19940e-b76b-11e9-8770-d68c39c0c984	bd19940e-b76b-11e9-8770-d68c39c0c984	bd19940e-b76b-11e9-8770-d68c39c0c984	N
	USD	VANECK VECTORS	0	VNCK VCTR GLD MN	US92189F1066	2018-01-24	0	0B8739	1	Cash	2020-08-28	ETF	Equities	Collective investment vehicles	VNCK VCTR GLD MN	VNCK VCTR GLD MN	5a46d010-1f2e-11e9-a2d0-b3645e528b7a	5a46d010-1f2e-11e9-a2d0-b3645e528b7a	5a46d010-1f2e-11e9-a2d0-b3645e528b7a	Y
	USD	MATTEL ORD	0	MATTEL INC	US5770811025	2018-01-18	0	0C3358	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MATTEL INC	MATTEL INC	5a60dd16-1f2e-11e9-a2d0-b3645e528b7a	5a60dd16-1f2e-11e9-a2d0-b3645e528b7a	5a60dd16-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	K+S	0	K+S	DE000KSAG888	2017-07-07	0	K+S	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	K+S	K+S	efa268d0-1f2a-11e9-a2d0-b3645e528b7a	efa268d0-1f2a-11e9-a2d0-b3645e528b7a	efa268d0-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	KELLOGG ORD	0	KELLOGG CO	US4878361082	2018-01-18	0	0A8066	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	KELLOGG CO	KELLOGG CO	5ac8c49e-1f2e-11e9-a2d0-b3645e528b7a	5ac8c49e-1f2e-11e9-a2d0-b3645e528b7a	5ac8c49e-1f2e-11e9-a2d0-b3645e528b7a	N
	GBP	RIO TINTO	0	RIO TINTO	GB0007188757	2006-01-13	0	RIRIO	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	RIO TINTO	RIO TINTO	5ad0c946-1f2e-11e9-a2d0-b3645e528b7a	5ad0c946-1f2e-11e9-a2d0-b3645e528b7a	5ad0c946-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	StoneCo	KYG851581069		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	StoneCo	StoneCo	0a13882f-5971-11ea-687b-91dd79bf2ab3	0a13882f-5971-11ea-687b-91dd79bf2ab3	0a13882f-5971-11ea-687b-91dd79bf2ab3	N
	USD		0	Hub Group	US4433201062		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Hub Group	Hub Group	dba11f7d-e6a6-11e9-48b8-3439aa512a8c	dba11f7d-e6a6-11e9-48b8-3439aa512a8c	dba11f7d-e6a6-11e9-48b8-3439aa512a8c	N
	EUR	APPLE	0	APPLE EUR	US0378331005	2000-02-16	0	APPLE	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	APPLE USD	APPLE USD	ef9ef66e-1f2a-11e9-a2d0-b3645e528b7a	5ae55a96-1f2e-11e9-a2d0-b3645e528b7a	5ae55a96-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	ZEBRA TECH	0	ZEBRA TECH	US9892071054		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ZEBRA TECH	ZEBRA TECH	2523c6cc-514c-11e9-b8d0-ec23cf8de3db	2523c6cc-514c-11e9-b8d0-ec23cf8de3db	2523c6cc-514c-11e9-b8d0-ec23cf8de3db	N
	USD		0	KAR	US48238T1097		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	KAR	KAR	b882e200-429f-11ea-9cb7-08889e85e1a2	b882e200-429f-11ea-9cb7-08889e85e1a2	b882e200-429f-11ea-9cb7-08889e85e1a2	N
	USD		0	MERCK & CO USD	US58933Y1055		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MERCK & CO USD	MERCK & CO USD	250c5dde-514c-11e9-b8d0-ec23cf8de3db	250c5dde-514c-11e9-b8d0-ec23cf8de3db	250c5dde-514c-11e9-b8d0-ec23cf8de3db	N
	USD	NOVANTA ORD	0	NOVANTA ORD	CA67000B1040	2018-01-24	0	0B2650	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	NOVANTA ORD	NOVANTA ORD	5aebd2c2-1f2e-11e9-a2d0-b3645e528b7a	5aebd2c2-1f2e-11e9-a2d0-b3645e528b7a	5aebd2c2-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	MCDONALD'S	0	MCDONALD'S CORP EUR	US5801351017	2000-02-16	0	McDonald's Corp.	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MCDONALD'S CORP USD	MCDONALD'S CORP USD	e35a6f36-1f2b-11e9-a2d0-b3645e528b7a	5ab89146-1f2e-11e9-a2d0-b3645e528b7a	5ab89146-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	BIOGEN ORD	0	BIOGEN USD	US09062X1037	2018-01-15	0	0B7373	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	BIOGEN USD	BIOGEN USD	5b09d9c0-1f2e-11e9-a2d0-b3645e528b7a	5b09d9c0-1f2e-11e9-a2d0-b3645e528b7a	5b09d9c0-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	RYMAN HSPTY PROP	0	RYMAN HSPTY PROP	US78377T1079		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	RYMAN HSPTY PROP	RYMAN HSPTY PROP	251050e2-514c-11e9-b8d0-ec23cf8de3db	251050e2-514c-11e9-b8d0-ec23cf8de3db	251050e2-514c-11e9-b8d0-ec23cf8de3db	N
	USD		0	Sogou	US83409V1044		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Sogou	Sogou	e9786072-3608-11ea-221c-d74f383f2d96	e9786072-3608-11ea-221c-d74f383f2d96	e9786072-3608-11ea-221c-d74f383f2d96	N
	USD	CDK GLOBAL ORD	0	CDK GLOBAL ORD	US12508E1010	2018-01-24	0	0B5939	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CDK GLOBAL ORD	CDK GLOBAL ORD	5a71df58-1f2e-11e9-a2d0-b3645e528b7a	5a71df58-1f2e-11e9-a2d0-b3645e528b7a	5a71df58-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	EDP ORD	0	EDP	PTEDP0AM0009	2016-04-08	0	0D9596	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	EDP	EDP	5a63c30a-1f2e-11e9-a2d0-b3645e528b7a	5a63c30a-1f2e-11e9-a2d0-b3645e528b7a	5a63c30a-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	CYBERARK SOFTWR	0	CYBERARK SOFTWR	000000000000		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CYBERARK SOFTWR	CYBERARK SOFTWR	2524cdb0-514c-11e9-b8d0-ec23cf8de3db	2524cdb0-514c-11e9-b8d0-ec23cf8de3db	2524cdb0-514c-11e9-b8d0-ec23cf8de3db	N
	USD	VIASAT ORD	0	VIASAT INC	US92552V1008	2018-01-25	0	0B6267	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	VIASAT INC	VIASAT INC	5aab43c4-1f2e-11e9-a2d0-b3645e528b7a	5aab43c4-1f2e-11e9-a2d0-b3645e528b7a	5aab43c4-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	NPTN	US64051T1007		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	NPTN	NPTN	2e615895-5c72-11ea-5895-a4c5179d30b5	2e615895-5c72-11ea-5895-a4c5179d30b5	2e615895-5c72-11ea-5895-a4c5179d30b5	N
	USD	INVITAE ORD	0	INVITAE ORD	US46185L1035	2018-01-24	0	0C9243	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	INVITAE ORD	INVITAE ORD	5a41744e-1f2e-11e9-a2d0-b3645e528b7a	5a41744e-1f2e-11e9-a2d0-b3645e528b7a	5a41744e-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	Yeti Holdings	US98585X1046		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Yeti Holdings	Yeti Holdings	cf7f977c-1766-11ea-cffa-0caee66f13b9	cf7f977c-1766-11ea-cffa-0caee66f13b9	cf7f977c-1766-11ea-cffa-0caee66f13b9	N
	EUR	LA DORIA	0	LD	IT0001055521	2008-11-10	0	LA DORIA	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	LD	LD	ef9e5ccc-1f2a-11e9-a2d0-b3645e528b7a	ef9e5ccc-1f2a-11e9-a2d0-b3645e528b7a	ef9e5ccc-1f2a-11e9-a2d0-b3645e528b7a	N
	EUR	ALTRIA GROUP	0	ALTRIA GROUP EUR	US02209S1033	2000-02-16	0	Altria Group Inc.	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ALTRIA GROUP USD	ALTRIA GROUP USD	e35952ea-1f2b-11e9-a2d0-b3645e528b7a	5ac098a0-1f2e-11e9-a2d0-b3645e528b7a	5ac098a0-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	HUGO BOSS	0	BOSS	DE000A1PHFF7	2017-08-25	0	HUGO BOSS AG	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	BOSS	BOSS	e33556a6-1f2b-11e9-a2d0-b3645e528b7a	e33556a6-1f2b-11e9-a2d0-b3645e528b7a	e33556a6-1f2b-11e9-a2d0-b3645e528b7a	N
	USD	STIFEL FINANCIAL	0	STIFEL FINANCIAL	US8606301021		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	STIFEL FINANCIAL	STIFEL FINANCIAL	25119bdc-514c-11e9-b8d0-ec23cf8de3db	25119bdc-514c-11e9-b8d0-ec23cf8de3db	25119bdc-514c-11e9-b8d0-ec23cf8de3db	N
	USD	INDEPEND BNCP	0	INDEPEND BNCP	US4538361084		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	INDEPEND BNCP	INDEPEND BNCP	2527968a-514c-11e9-b8d0-ec23cf8de3db	2527968a-514c-11e9-b8d0-ec23cf8de3db	2527968a-514c-11e9-b8d0-ec23cf8de3db	N
	USD	VERTEX PHARMACE	0	VERTEX PHARM	US92532F1003	2018-01-18	0	0A8026	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	VERTEX PHARM	VERTEX PHARM	5ab01ce6-1f2e-11e9-a2d0-b3645e528b7a	5ab01ce6-1f2e-11e9-a2d0-b3645e528b7a	5ab01ce6-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	PCTY	US70438V1061		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	PCTY	PCTY	11b3d4ab-7ffe-11ea-4318-e30c0c13f5a4	11b3d4ab-7ffe-11ea-4318-e30c0c13f5a4	11b3d4ab-7ffe-11ea-4318-e30c0c13f5a4	N
	EUR	AIR FRANCE KLM	0	AIR FRANCE KLM	FR0000031122	2001-08-06	0	AIR FRANCE-KLM	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	AIR FRANCE KLM	AIR FRANCE KLM	efa0d0b0-1f2a-11e9-a2d0-b3645e528b7a	efa0d0b0-1f2a-11e9-a2d0-b3645e528b7a	efa0d0b0-1f2a-11e9-a2d0-b3645e528b7a	N
	USD		0	GRAFTECH INTERNATIONAL LTD	US3843135084		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	GRAFTECH INTERNATIONAL LTD	GRAFTECH INTERNATIONAL LTD	bc55efda-65d7-11e9-b1d0-d1631eb3ac1e	bc55efda-65d7-11e9-b1d0-d1631eb3ac1e	bc55efda-65d7-11e9-b1d0-d1631eb3ac1e	N
	USD	EPR PROPERTIES	0	EPR PROPERTIES	US26884U1097		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	EPR PROPERTIES	EPR PROPERTIES	2505e58a-514c-11e9-b8d0-ec23cf8de3db	2505e58a-514c-11e9-b8d0-ec23cf8de3db	2505e58a-514c-11e9-b8d0-ec23cf8de3db	N
	USD	GRUBHUB ORD	0	GRUBHUB INC	US4001101025	2018-01-24	0	0C6793	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	GRUBHUB INC	GRUBHUB INC	5aa06ef4-1f2e-11e9-a2d0-b3645e528b7a	5aa06ef4-1f2e-11e9-a2d0-b3645e528b7a	5aa06ef4-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	ADOBE INC	0	ADOBE USD	US00724F1012	2018-01-15	0	0C6198	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ADOBE USD	ADOBE USD	5b039308-1f2e-11e9-a2d0-b3645e528b7a	5b039308-1f2e-11e9-a2d0-b3645e528b7a	5b039308-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	RANDSTAD NV	0	RANDSTAD NV	NL0000379121	2010-11-11	0	0D8463	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	RANDSTAD NV	RANDSTAD NV	6e48a186-1f2b-11e9-a2d0-b3645e528b7a	6e48a186-1f2b-11e9-a2d0-b3645e528b7a	6e48a186-1f2b-11e9-a2d0-b3645e528b7a	N
	USD	JOHNSON & JOHNS	0	JOHNSON JOHNSON USD	US4781601046	2018-01-15	0	0B4013	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	JOHNSON JOHNSON USD	JOHNSON JOHNSON USD	5aff9a14-1f2e-11e9-a2d0-b3645e528b7a	5aff9a14-1f2e-11e9-a2d0-b3645e528b7a	5aff9a14-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	Federated Hermes	US3142111034		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Federated Hermes	Federated Hermes	c158f0b4-6f8b-11ea-18cd-7da34f056eb6	c158f0b4-6f8b-11ea-18cd-7da34f056eb6	c158f0b4-6f8b-11ea-18cd-7da34f056eb6	N
	USD		0	Fastly	US31188V1008		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Fastly	Fastly	f833e98d-2d70-11ea-f47a-e4f7cfc1999a	f833e98d-2d70-11ea-f47a-e4f7cfc1999a	f833e98d-2d70-11ea-f47a-e4f7cfc1999a	N
	USD		0	Q2 Holdings Inc	US74736L1098		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Q2 Holdings Inc	Q2 Holdings Inc	9dd15f15-648a-11ea-92ff-d46aba8b31a8	9dd15f15-648a-11ea-92ff-d46aba8b31a8	9dd15f15-648a-11ea-92ff-d46aba8b31a8	N
	USD		0	Installed Building Products	US45780R1014		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Installed Building Products	Installed Building Products	35c454a8-788c-11e9-ac00-2fd762a393ef	35c454a8-788c-11e9-ac00-2fd762a393ef	35c454a8-788c-11e9-ac00-2fd762a393ef	N
	EUR	TERNA	0	TRN	IT0003242622	2008-11-10	0	TERNA	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	TRN	TRN	efa1a24c-1f2a-11e9-a2d0-b3645e528b7a	efa1a24c-1f2a-11e9-a2d0-b3645e528b7a	efa1a24c-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	REGENERON PHARM	0	REGENERON PHAR	US75886F1075	2018-01-18	0	0A7980	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	REGENERON PHAR	REGENERON PHAR	5a7d1954-1f2e-11e9-a2d0-b3645e528b7a	5a7d1954-1f2e-11e9-a2d0-b3645e528b7a	5a7d1954-1f2e-11e9-a2d0-b3645e528b7a	N
	GBP	DEBENHAMS	0	DEBENHAMS	GB00B126KH97	2006-06-19	0	DEDEB	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	DEBENHAMS	DEBENHAMS	5b0e4ea6-1f2e-11e9-a2d0-b3645e528b7a	5b0e4ea6-1f2e-11e9-a2d0-b3645e528b7a	5b0e4ea6-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	FIN Delisted	0	FIN Delisted	IT0001391694		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	FIN Delisted	FIN Delisted	89954d40-20bb-11e9-ae50-47deb3124dc8	89954d40-20bb-11e9-ae50-47deb3124dc8	89954d40-20bb-11e9-ae50-47deb3124dc8	N
	USD		0	DOMTAR CORP 	US2575592033		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	DOMTAR CORP 	DOMTAR CORP 	6b5f36b4-6fe5-11e9-b190-8097253fdd2c	6b5f36b4-6fe5-11e9-b190-8097253fdd2c	6b5f36b4-6fe5-11e9-b190-8097253fdd2c	N
	USD	ALTABA INC ORD	0	ALTABA	US0213461017	2018-01-24	0	0A9453	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ALTABA	ALTABA	5a5a7eb2-1f2e-11e9-a2d0-b3645e528b7a	5a5a7eb2-1f2e-11e9-a2d0-b3645e528b7a	5a5a7eb2-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	APPLIED MATERIA	0	APPLIED MATL	US0382221051	2018-01-15	0	0B5965	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	APPLIED MATL	APPLIED MATL	5ace6106-1f2e-11e9-a2d0-b3645e528b7a	5ace6106-1f2e-11e9-a2d0-b3645e528b7a	5ace6106-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	PATTERN	0	PTR	IT0005378143	2019-07-17	0	PATTERN	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	PTR	PTR	067ad272-a856-11e9-9b00-fc4d83eb7e42	067ad272-a856-11e9-9b00-fc4d83eb7e42	067ad272-a856-11e9-9b00-fc4d83eb7e42	N
	CHF	SWISSCOM N ORD	0	SWISSCOM N	CH0008742519	2014-03-05	0	SWSMO	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	SWISSCOM N	SWISSCOM N	5b181c2e-1f2e-11e9-a2d0-b3645e528b7a	5b181c2e-1f2e-11e9-a2d0-b3645e528b7a	5b181c2e-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	DIALOG SEMICONDUCTOR	0	DLG NF	GB0059822006	2017-09-15	0	Dialog Semiconductor PLC	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	DLG NF	DLG NF	e343bd90-1f2b-11e9-a2d0-b3645e528b7a	e343bd90-1f2b-11e9-a2d0-b3645e528b7a	e343bd90-1f2b-11e9-a2d0-b3645e528b7a	N
