Bof_20200828
ASK	BID	CAPITALFACTOR	CLEANPRICE	CLOSING_ASK	CLOSING_BID	CLOSING_MID	CLOSINGPRICE_DATE	CLOSINGPRICE_TIME	CURRENCY	DIRTYPRICE	F_QDIRTY	INSTRUMENT_FE	INSTRUMENTID_FE	MARKET	MID	PVBP	REALTIME_DATE	REALTIME_TIME	REF_DATE	ROUNDFIGURES	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	SETTLEMENT_DATE	TH_PRICE_FUT	VALUATION_MODE	ZSPREAD	TBRICKS_INSTRUMENT_ID	TH_PRICE
4.23	4.15			3.96	3.96	3.96	2020-08-28	17:15	EUR			TOTB 202012 P 36	TOTB 202012 P 36 | 18 DEC 20 | P | A | 36.0000000000	XEUR	4.19				2020-08-28		Put	Equities	Options		32.68309963897777	0		f94cbc9a-1f30-11e9-a2d0-b3645e528b7a	4.111968798597761
0.016	0.011000000000000001			0.0235	0.0235	0.0235	2020-08-28	17:15	EUR			I06388	I06388	SEDX	0.013500000000000002				2020-08-28		Warrants Call	Equities	Rights		16.501033135441993	0		b3cff082-90e6-11ea-b430-b3e2b66d25c3	0.011490548727625428
0.3705	0.325			0.315	0.315	0.315	2020-08-28	17:15	EUR			ENEL2X5.20	ENEL2X5.20 | 16 DEC 22 | P | A | 5.2000000000	XDMI	0.34775				2020-08-28		Put	Equities	Options		7.012201871375898	0		988c36be-494d-11e9-9970-3027219c6795	0.35388637877841833
0.8280000000000001	0.8260000000000001			0.836	0.836	0.836	2020-08-28	17:15	EUR			RM	RM	MTAA	0.8270000000000001				2020-08-28		Common/Ordinary shares	Equities	Equities			0		efa0d84e-1f2a-11e9-a2d0-b3645e528b7a	0.8270000000000001
41.93	41.879999999999995			41.7	41.7	41.7	2020-08-28	17:15	USD			VENTAS INC	VENTAS INC	XNYS	41.905				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5aee3404-1f2e-11e9-a2d0-b3645e528b7a	41.905
17.279999999999998	17.27			17.25	17.25	17.25	2020-08-28	17:15	USD			VIPSHOP HOLD LTD	VIPSHOP HOLD LTD	XNYS	17.275				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a3c1922-1f2e-11e9-a2d0-b3645e528b7a	17.275
1.55	1.46			1.66	1.66	1.66	2020-08-28	17:15	EUR			BAY 202112 C 76	BAY 202112 C 76 | 17 DEC 21 | C | A | 76.0000000000	XEUR	1.505				2020-08-28		Call	Equities	Options		52.9684617440407	0		f5dd1046-1f30-11e9-a2d0-b3645e528b7a	1.0764453257560784
0.6385000000000001	0.5			0.5915	0.5915	0.5915	2020-08-28	17:15	EUR			BAMI0X2	BAMI0X2 | 18 DEC 20 | P | A | 2.0000000000	XDMI	0.56925				2020-08-28		Put	Equities	Options		1.43707091226583	0		985caec6-494d-11e9-9970-3027219c6795	0.5717523351485188
0.008	0.002			0.0105	0.0105	0.0105	2020-08-28	17:15	EUR			SRG0I4.80	SRG0I4.80 | 18 SEP 20 | C | A | 4.8000000000	XDMI	0.005				2020-08-28		Call	Equities	Options		4.342007176078465	0		88a98d76-ddc9-11e9-9eb0-e7766f5ef7bc	0.004340670066158446
36.839999999999996	36.76			37.7	37.7	37.7	2020-08-28	17:15	USD			K12	K12	XNYS	36.8				2020-08-28		Common/Ordinary shares	Equities	Equities			0		cb0ac375-5e31-11ea-c63d-036902a9a7a0	36.8
0.001	0.0008			0.001	0.001	0.001	2020-08-28	17:15	EUR			I06077	I06077	SEDX	0.0009				2020-08-28		Warrants Call	Equities	Rights		19852.5	0		d3b3fe0c-5211-11ea-8640-38c7f938b954	0.000000008694321212363888
51.699999999999996	51.69			51.720000000000006	51.720000000000006	51.720000000000006	2020-08-28	17:15	USD			CITIGROUP USD	CITIGROUP USD	XNYS	51.69499999999999				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5aa21cae-1f2e-11e9-a2d0-b3645e528b7a	51.69499999999999
							2020-08-28	17:15	EUR			OESX 202412 P 3000	OESX 202412 P 3000 | 20 DEC 24 | P | E | 3000.0000000000	XEUR	504				2020-08-28		Put	Equities	Options		2986.427945224589	0		f92d6584-1f30-11e9-a2d0-b3645e528b7a	487.7106305639329
				24.65	24.65	24.65	2020-08-28	17:15	EUR			OESB 202212 P 100	OESB 202212 P 100 | 16 DEC 22 | P | E | 100.0000000000	XEUR	42.8				2020-08-28		Put	Equities	Options		60.19343862632736	0		faa0738e-1f30-11e9-a2d0-b3645e528b7a	41.605418401798886
0.034	0.030000000000000002			0.035	0.035	0.035	2020-08-28	17:15	EUR			I05992	I05992	SEDX	0.032				2020-08-28		Warrants Call	Equities	Rights		135.40594593906297	0		4053fe94-1659-11ea-b3f0-689a4e2fd020	0.007377800632322896
13.649999999999999	13.62			13.530000000000001	13.530000000000001	13.530000000000001	2020-08-28	17:15	USD			CCU	CCU	XNYS	13.634999999999998				2020-08-28		Common/Ordinary shares	Equities	Equities			0		0809705a-3dc1-11ea-2dcb-1a2c368101bf	13.634999999999998
10.1	10.095			10.155	10.155	10.155	2020-08-28	17:15	CHF			CS GROUP AG	CS GROUP AG	XSWX	10.0975				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5aa94920-1f2e-11e9-a2d0-b3645e528b7a	10.0975
2.96	2.82			2.78	2.78	2.78	2020-08-28	17:15	EUR			SAP 202012 C 160	SAP 202012 C 160 | 18 DEC 20 | C | A | 160.0000000000	XEUR	2.8899999999999997				2020-08-28		Call	Equities	Options		139.9664618146382	0		fa15ecb4-1f30-11e9-a2d0-b3645e528b7a	2.5959450828051436
3.21	3.2			3.21	3.21	3.21	2020-08-28	17:15	HKD			Beijing Enterprises Water Group Limited	Beijing Enterprises Water Group Limited	XHKG	3.205				2020-08-28		Common/Ordinary shares	Equities	Equities			0		d4d6b35c-35e3-11ea-221c-d74f383f2d96	3.205
212.9	212.8			213.70000000000002	213.70000000000002	213.70000000000002	2020-08-28	17:15	CHF			SONOVA H AG	SONOVA H AG	XSWX	212.85000000000002				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a5bf44a-1f2e-11e9-a2d0-b3645e528b7a	212.85000000000002
0.009000000000000001	0.0055000000000000005			0.008	0.008	0.008	2020-08-28	17:15	EUR			TIT0L0.50	TIT0L0.50 | 18 DEC 20 | C | A | .5000000000	XDMI	0.007250000000000001				2020-08-28		Call	Equities	Options		0.40138102248064206	0		004047a4-2554-11ea-af50-2dba816f6810	0.0072758498958901295
20.61	20.57			20.83	20.83	20.83	2020-08-28	17:15	USD			Steven Madden Ltd	Steven Madden Ltd	XNAS	20.59				2020-08-28		Common/Ordinary shares	Equities	Equities			0		ae6bc452-76f9-11e9-8580-879491dfe119	20.59
85.32000000000001	85.3			83.8	83.8	83.8	2020-08-28	17:15	USD			AMD USD	AMD USD	XNAS	85.31				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5af14784-1f2e-11e9-a2d0-b3645e528b7a	85.31
111.64	111.37			111.64	111.64	111.64	2020-08-28	17:15	USD			CYBERARK SOFTWR	CYBERARK SOFTWR	XNAS	111.505				2020-08-28		Common/Ordinary shares	Equities	Equities			0		2524cdb0-514c-11e9-b8d0-ec23cf8de3db	111.505
0.5	0.2			0.2	0.2	0.2	2020-08-28	17:15	EUR			OESX 202012 P 1000	OESX 202012 P 1000 | 18 DEC 20 | P | E | 1000.0000000000	XEUR	0.35				2020-08-28		Put	Equities	Options		3303.7599849301655	0		f3824726-1f30-11e9-a2d0-b3645e528b7a	0.13394500602207704
5.38	5.37			5.29	5.29	5.29	2020-08-28	17:15	USD			OCEANEERING INTL	OCEANEERING INTL	XNYS	5.375				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5aa1b7dc-1f2e-11e9-a2d0-b3645e528b7a	5.375
1.3347	1.3344			1.3198	1.3198	1.3198	2020-08-28	17:15	USD			GBP/USD	GBP/USD	XXXX	1.3345500000000001				2020-08-28		Currencies	Currencies	Referential Instruments			0		7d13622a-5151-11e9-b8d0-ec23cf8de3db	
5.12	5.1000000000000005			5.12	5.12	5.12	2020-08-28	17:15	EUR			CELL	CELL	MTAA	5.11				2020-08-28		Common/Ordinary shares	Equities	Equities			0		ef9c045e-1f2a-11e9-a2d0-b3645e528b7a	5.11
0.116	0.1155			0.1155	0.1155	0.1155	2020-08-28	17:15	EUR			I06344	I06344	SEDX	0.11575				2020-08-28		Warrants Call	Equities	Rights		19749.400920989698	0		b3967ca8-90e6-11ea-b430-b3e2b66d25c3	0.10167138929903813
43.25	43.24			42.82	42.82	42.82	2020-08-28	17:15	CHF			JULIUS BAER N	JULIUS BAER N	XSWX	43.245000000000005				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a5a7138-1f2e-11e9-a2d0-b3645e528b7a	43.245000000000005
0.05	0.02			0.03	0.03	0.03	2020-08-28	17:15	EUR			TKA 202012 C 12	TKA 202012 C 12 | 18 DEC 20 | C | A | 12.0000000000	XEUR	0.035				2020-08-28		Call	Equities	Options		6.0009883863722715	0		f9681f44-1f30-11e9-a2d0-b3645e528b7a	0.0138916348725719
9.409	9.406			9.450000000000001	9.450000000000001	9.450000000000001	2020-08-28	17:15	EUR			FCA	FCA	MTAA	9.4075				2020-08-28		Common/Ordinary shares	Equities	Equities			0		ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	9.4075
0.0035	0.0026			0.0035	0.0035	0.0035	2020-08-28	17:15	EUR			I05856	I05856	SEDX	0.0030499999999999998				2020-08-28		Warrants Call	Equities	Rights		19417.044436413253	0		405e3936-1659-11ea-b3f0-689a4e2fd020	0.0011543822259437548
85	84.97			84.91000000000001	84.91000000000001	84.91000000000001	2020-08-28	17:15	USD			CHEVRON USD	CHEVRON USD	XNYS	84.985				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5b1238ea-1f2e-11e9-a2d0-b3645e528b7a	84.985
54	50			48	48	48	2020-08-28	17:15	EUR			MIBO0J22000	MIBO0J22000 | 16 OCT 20 | C | E | 22000.0000000000	XDMI	52				2020-08-28		Call	Equities	Options		19868.24329581051	0		3f006204-ca4e-11ea-bfb0-7047c6039bd4	48.73092714709196
0.0235	0.0001			0.022500000000000003	0.022500000000000003	0.022500000000000003	2020-08-28	17:15	EUR			AGL0I5.60	AGL0I5.60 | 18 SEP 20 | C | A | 5.6000000000	XDMI	0.0118				2020-08-28		Call	Equities	Options		4.377998946361409	0		7586ec12-5c53-11ea-a7c0-339eae0b4931	0.0003348652447482861
0.0695	0.0645			0.0445	0.0445	0.0445	2020-08-28	17:15	EUR			I06513	I06513	SEDX	0.067				2020-08-28		Warrants Call	Equities	Rights		8.453748501353996	0		b3d08f06-90e6-11ea-b430-b3e2b66d25c3	0.0680780302644635
4.85	4.8			4.71	4.71	4.71	2020-08-28	17:15	USD			Select Energy	Select Energy	XNYS	4.824999999999999				2020-08-28		Common/Ordinary shares	Equities	Equities			0		addd8686-6767-11ea-2e30-ea699f430b9a	4.824999999999999
0.113	0.10350000000000001			0.1	0.1	0.1	2020-08-28	17:15	EUR			ENEL0U7.40	ENEL0U7.40 | 18 SEP 20 | P | A | 7.4000000000	XDMI	0.10825000000000001				2020-08-28		Put	Equities	Options		7.642252556745058	0		879dc1ea-ddc9-11e9-9eb0-e7766f5ef7bc	0.10278605745256217
35.98	35.97			36.08	36.08	36.08	2020-08-28	17:15	USD			CHRLS SCHWB CRP	CHRLS SCHWB CRP	XNYS	35.974999999999994				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5ae29bf8-1f2e-11e9-a2d0-b3645e528b7a	35.974999999999994
8.25	8.05			5.75	5.75	5.75	2020-08-28	17:15	EUR			ROY 202112 P 20	ROY 202112 P 20 | 17 DEC 21 | P | A | 20.0000000000	XEUR	8.15				2020-08-28		Put	Equities	Options		11.91662565143573	0		f9e32090-1f30-11e9-a2d0-b3645e528b7a	8.258010107200914
0.398	0.35800000000000004			0.4	0.4	0.4	2020-08-28	17:15	EUR			ENEL1L8.40	ENEL1L8.40 | 17 DEC 21 | C | A | 8.4000000000	XDMI	0.378				2020-08-28		Call	Equities	Options		7.322850686540448	0		4c7d63ca-1f30-11e9-a2d0-b3645e528b7a	0.3673959074585444
3.13	3.1199999999999997			3.0900000000000003	3.0900000000000003	3.0900000000000003	2020-08-28	17:15	USD			RPC INC	RPC INC	XNYS	3.125				2020-08-28		Common/Ordinary shares	Equities	Equities			0		2515653c-514c-11e9-b8d0-ec23cf8de3db	3.125
80.99	80.82			81.21000000000001	81.21000000000001	81.21000000000001	2020-08-28	17:15	USD			Xylem Inc	Xylem Inc	XNYS	80.905				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5aab180e-1f2e-11e9-a2d0-b3645e528b7a	80.905
1.07	0.43			0.39	0.39	0.39	2020-08-28	17:15	EUR			DTE 202212 P 10	DTE 202212 P 10 | 16 DEC 22 | P | A | 10.0000000000	XEUR	0.75				2020-08-28		Put	Equities	Options		14.235568481572368	0		f54b5ec6-1f30-11e9-a2d0-b3645e528b7a	0.5177976051346184
1.1245	1.089			1.0475	1.0475	1.0475	2020-08-28	17:15	EUR			FCA1O9.50	FCA1O9.50 | 19 MAR 21 | P | A | 9.5000000000	XDMI	1.10675				2020-08-28		Put	Equities	Options		9.388833408605032	0		3adcce42-7b43-11ea-97b0-edecf7dc5fa7	1.1368018255784005
0.1888				0.1849	0.1849	0.1849	2020-08-28	17:15	EUR			WDOX22	WDOX22	XAIM	0.18685000000000002				2020-08-28		Warrants	Equities	Rights		3.30610552002088	0		969a10ca-20f1-11ea-831f-a6db3c870c3e	0.21767032143130827
							2020-08-28	17:15	EUR			OESX 202512 C 3300	OESX 202512 C 3300 | 19 DEC 25 | C | E | 3300.0000000000	XEUR	372.1				2020-08-28		Call	Equities	Options		2926.2156674640587	0		f95321b6-1f30-11e9-a2d0-b3645e528b7a	356.9942465240633
244.8	238			247.2	247.2	247.2	2020-08-28	17:15	EUR			OESX 202206 C 3350	OESX 202206 C 3350 | 17 JUN 22 | C | E | 3350.0000000000	XEUR	241.4				2020-08-28		Call	Equities	Options		3155.585710990199	0		b6c51bac-963f-11e9-a180-91725b79faed	235.93795413873522
0.0022	0.0007			0.0015	0.0015	0.0015	2020-08-28	17:15	EUR			I06193	I06193	SEDX	0.0014500000000000001				2020-08-28		Warrants Call	Equities	Rights		2.422661296196856	0		d3ea3af8-5211-11ea-8640-38c7f938b954	0.0004102321360050593
106.17999999999999	106.16			106.86	106.86	106.86	2020-08-28	17:15	USD			MEDTRONIC PLC	MEDTRONIC PLC	XNYS	106.16999999999999				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5ad13bba-1f2e-11e9-a2d0-b3645e528b7a	106.16999999999999
3.628	3.597			3.728	3.728	3.728	2020-08-28	17:15	EUR			UCG0X12	UCG0X12 | 18 DEC 20 | P | A | 12.0000000000	XDMI	3.6125				2020-08-28		Put	Equities	Options		8.444633207820301	0		4c319cd8-1f30-11e9-a2d0-b3645e528b7a	3.6060127323984483
2.6870000000000003	2.685			2.709	2.709	2.709	2020-08-28	17:15	EUR			Ence Energia y Celulosa SA	Ence Energia y Celulosa SA	XMAD	2.686				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a6f3230-1f2e-11e9-a2d0-b3645e528b7a	2.686
12.92	12.88			12.96	12.96	12.96	2020-08-28	17:15	EUR			ZV	ZV	MTAA	12.9				2020-08-28		Common/Ordinary shares	Equities	Equities			0		efa3ff9c-1f2a-11e9-a2d0-b3645e528b7a	12.9
18.05	18.02			18.029999999999998	18.029999999999998	18.029999999999998	2020-08-28	17:15	USD			First Busey Corp	First Busey Corp	XNAS	18.035				2020-08-28		Common/Ordinary shares	Equities	Equities			0		575b73a0-a2fb-11e9-a750-26b21923e0d9	18.035
0.0005	0.0001			0.0006000000000000001	0.0006000000000000001	0.0006000000000000001	2020-08-28	17:15	EUR			I06254	I06254	SEDX	0.00030000000000000003				2020-08-28		Warrants Call	Equities	Rights		9.406663791647965	0		d39fdcf6-5211-11ea-8640-38c7f938b954	0
316.2	316.1			319.7	319.7	319.7	2020-08-28	17:15	EUR			ASML	ASML	XAMS	316.15				2020-08-28		Common/Ordinary shares	Equities	Equities			0		efa37c20-1f2a-11e9-a2d0-b3645e528b7a	316.15
8.290000000000001	8.26			8.469999999999999	8.469999999999999	8.469999999999999	2020-08-28	17:15	USD			Calamp	Calamp	XNAS	8.275				2020-08-28		Common/Ordinary shares	Equities	Equities			0		16d0e7c2-82c4-11e9-aad0-e2c4ac6a5b25	8.275
0.014	0.01			0.0115	0.0115	0.0115	2020-08-28	17:15	EUR			TIT1F0.54	TIT1F0.54 | 18 JUN 21 | C | A | .5400000000	XDMI	0.012				2020-08-28		Call	Equities	Options		0.40057098382887757	0		a060b39e-b44d-11ea-91c0-94d1ccfa987c	0.014765160900134973
108.87	108.2			107.77	107.77	107.77	2020-08-28	17:15	USD			NOVANTA ORD	NOVANTA ORD	XNAS	108.535				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5aebd2c2-1f2e-11e9-a2d0-b3645e528b7a	108.535
238.7	234			213	213	213	2020-08-28	17:15	EUR			OESX 202101 P 3400	OESX 202101 P 3400 | 15 JAN 21 | P | E | 3400.0000000000	XEUR	236.35				2020-08-28		Put	Equities	Options		3300.184621811441	0		678b9c8e-ca12-11ea-bfb0-7047c6039bd4	222.43746800596068
278.97999999999996	278.74			274.59000000000003	274.59000000000003	274.59000000000003	2020-08-28	17:15	USD			ANTHEM INC	ANTHEM INC	XNYS	278.86				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5b175d3e-1f2e-11e9-a2d0-b3645e528b7a	278.86
18.21	18.189999999999998			18	18	18	2020-08-28	17:15	USD			MPLX LP	MPLX LP	XNYS	18.2				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5af15d6e-1f2e-11e9-a2d0-b3645e528b7a	18.2
8.09	8.08			8.08	8.08	8.08	2020-08-28	17:15	EUR			BRE	BRE	MTAA	8.085				2020-08-28		Common/Ordinary shares	Equities	Equities			0		efa0ff4a-1f2a-11e9-a2d0-b3645e528b7a	8.085
5	4			6	6	6	2020-08-28	17:15	EUR			MIBO0I22500	MIBO0I22500 | 18 SEP 20 | C | E | 22500.0000000000	XDMI	4.5				2020-08-28		Call	Equities	Options		19852.5	0		87f670ce-ddc9-11e9-9eb0-e7766f5ef7bc	0.5511063439749648
113.44	113.36			114.36	114.36	114.36	2020-08-28	17:15	EUR			WALT DISNEY EUR	WALT DISNEY EUR	XETR	113.4				2020-08-28		Common/Ordinary shares	Equities	Equities			0		e359da9e-1f2b-11e9-a2d0-b3645e528b7a	113.4405
1.824	1.8238			1.8038	1.8038	1.8038	2020-08-28	17:15	EUR			ISP	ISP	MTAA	1.8239				2020-08-28		Common/Ordinary shares	Equities	Equities			0		efa050ea-1f2a-11e9-a2d0-b3645e528b7a	1.8239
	1013.83			1055.75	1055.75	1055.75	2020-08-28	17:15	EUR			EP3 DDAXK MAY22 BDT	EP3 DDAXK MAY22 BDT	ETLX	1034.79				2020-08-28		Combined Instruments	Equities	Miscellaneous			0		34338530-1f2e-11e9-a2d0-b3645e528b7a	1022.6156260523898
1.4080000000000001	1.2205000000000001			1.213	1.213	1.213	2020-08-28	17:15	EUR			G2F13	G2F13 | 17 JUN 22 | C | A | 13.0000000000	XDMI	1.3142500000000001				2020-08-28		Call	Equities	Options		11.928796906260333	0		9838e716-494d-11e9-9970-3027219c6795	1.1797169861642012
0.033	0.027			0.0325	0.0325	0.0325	2020-08-28	17:15	EUR			TIT0I0.38	TIT0I0.38 | 18 SEP 20 | C | A | .3800000000	XDMI	0.03				2020-08-28		Call	Equities	Options		0.4017581357833597	0		87f54406-ddc9-11e9-9eb0-e7766f5ef7bc	0.028674857656993367
98.7	94.4			76	76	76	2020-08-28	17:15	EUR			OESX 202112 C 3700	OESX 202112 C 3700 | 17 DEC 21 | C | E | 3700.0000000000	XEUR	96.55000000000001				2020-08-28		Call	Equities	Options		3218.577745931895	0		f44a9abe-1f30-11e9-a2d0-b3645e528b7a	93.02787606156039
9.49	9.48			9.48	9.48	9.48	2020-08-28	17:15	USD			TEVA PHRMA INDUS	TEVA PHRMA INDUS	XNYS	9.485				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a71a6aa-1f2e-11e9-a2d0-b3645e528b7a	9.485
0.17950000000000002	0.1525			0.151	0.151	0.151	2020-08-28	17:15	EUR			SPM0V1.90	SPM0V1.90 | 16 OCT 20 | P | A | 1.9000000000	XDMI	0.166				2020-08-28		Put	Equities	Options		1.8098014144187755	0		470a513a-ca4e-11ea-bfb0-7047c6039bd4	0.16592470792557407
0.0165	0.0125			0.0115	0.0115	0.0115	2020-08-28	17:15	EUR			TIT0L0.46	TIT0L0.46 | 18 DEC 20 | C | A | .4600000000	XDMI	0.0145				2020-08-28		Call	Equities	Options		0.40138102248064206	0		fe3a482e-2553-11ea-af50-2dba816f6810	0.014740969776186538
7.65	7.6450000000000005			7.6000000000000005	7.6000000000000005	7.6000000000000005	2020-08-28	17:15	EUR			MRL/AC 1,00	MRL/AC 1,00	XMAD	7.647500000000001				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5acbb8d4-1f2e-11e9-a2d0-b3645e528b7a	7.647500000000001
16.1	15.8			14.9	14.9	14.9	2020-08-28	17:15	USD			BABA Sep0 285.0C	BABA Sep0 285.0C | 18 SEP 20 | C | A | 285.0000000000	OPRA	15.950000000000001				2020-08-28		Call	Equities	Options		287.0977829279572	0		c2d0b46e-d181-11ea-a100-402102c1e5a3	9.405658713157635
0.002	0.0013			0.0019	0.0019	0.0019	2020-08-28	17:15	EUR			I06436	I06436	SEDX	0.00165				2020-08-28		Warrants Call	Equities	Rights		7.961792233961938	0		b3c9e732-90e6-11ea-b430-b3e2b66d25c3	0
0.336	0.2765			0.281	0.281	0.281	2020-08-28	17:15	EUR			G0X11.50	G0X11.50 | 18 DEC 20 | P | A | 11.5000000000	XDMI	0.30625				2020-08-28		Put	Equities	Options		13.06008777697816	0		9d799818-5d1c-11ea-9b10-1e6079c4b3f4	0.2963527242411592
1630	1590			1595	1595	1595	2020-08-28	17:15	EUR			MIBO1C19500	MIBO1C19500 | 19 MAR 21 | C | E | 19500.0000000000	XDMI	1610				2020-08-28		Call	Equities	Options		19677.034198232654	0		3e674e14-6e66-11ea-9690-7ace7c43a1ba	1583.0993015061795
369	368.7			373.90000000000003	373.90000000000003	373.90000000000003	2020-08-28	17:15	GBP			PLAYTECH	PLAYTECH	XLON	368.85				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5b05c114-1f2e-11e9-a2d0-b3645e528b7a	368.85
0.012	0.0105			0.0125	0.0125	0.0125	2020-08-28	17:15	EUR			I06378	I06378	SEDX	0.01125				2020-08-28		Warrants Call	Equities	Rights		12.498752753700513	0		b3f6fff6-90e6-11ea-b430-b3e2b66d25c3	0.0056669721302396005
7.68	7.66			7.87	7.87	7.87	2020-08-28	17:15	EUR			EUSKALTEL/AC 3,00	EUSKALTEL/AC 3,00	XMAD	7.67				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a60cd44-1f2e-11e9-a2d0-b3645e528b7a	7.67
815	785			780	780	780	2020-08-28	17:15	EUR			MIBO0L20500	MIBO0L20500 | 18 DEC 20 | C | E | 20500.0000000000	XDMI	800				2020-08-28		Call	Equities	Options		19750.698761067702	0		011f1f92-2554-11ea-af50-2dba816f6810	766.0783607108851
3240	3200			3380	3380	3380	2020-08-28	17:15	EUR			MIBO0L17000	MIBO0L17000 | 18 DEC 20 | C | E | 17000.0000000000	XDMI	3220				2020-08-28		Call	Equities	Options		19750.698761067702	0		4caa81ca-1f30-11e9-a2d0-b3645e528b7a	3171.6291514780078
27.18	27.169999999999998			27.35	27.35	27.35	2020-08-28	17:15	USD			Altice USA	Altice USA	XNYS	27.174999999999997				2020-08-28		Common/Ordinary shares	Equities	Equities			0		f49dc912-00a0-11ea-df70-ef7e106750b0	27.174999999999997
34.54	34.53			34.71	34.71	34.71	2020-08-28	17:15	USD			DISH NETWORK A	DISH NETWORK A	XNAS	34.535				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5b0b8e5a-1f2e-11e9-a2d0-b3645e528b7a	34.535
0.014	0.0001			0.0011	0.0011	0.0011	2020-08-28	17:15	EUR			FCA0L18	FCA0L18 | 18 DEC 20 | C | A | 18.0000000000	XDMI	0.00705				2020-08-28		Call	Equities	Options		9.39652101278248	0		4d3decc6-1f30-11e9-a2d0-b3645e528b7a	0.0019655272829291214
				140	140	140	2020-08-28	17:15	EUR			OESX 202212 P 1200	OESX 202212 P 1200 | 16 DEC 22 | P | E | 1200.0000000000	XEUR	25.9				2020-08-28		Put	Equities	Options		3132.787192892017	0		fa936ab8-1f30-11e9-a2d0-b3645e528b7a	31.223278130679148
0.07	0.0495			0.052500000000000005	0.052500000000000005	0.052500000000000005	2020-08-28	17:15	EUR			G0X8.80	G0X8.80 | 18 DEC 20 | P | A | 8.8000000000	XDMI	0.059750000000000004				2020-08-28		Put	Equities	Options		13.06008777697816	0		4dc7a902-1f30-11e9-a2d0-b3645e528b7a	0.06075314481611471
45.2	45.19			45.34	45.34	45.34	2020-08-28	17:15	EUR			1UD	1UD	XETR	45.195				2020-08-28		Common/Ordinary shares	Equities	Equities			0		2e2db346-de86-11e9-aa30-0f30bc25b079	45.195
0.48250000000000004	0.455			0.41500000000000004	0.41500000000000004	0.41500000000000004	2020-08-28	17:15	EUR			ENI0X7.60	ENI0X7.60 | 18 DEC 20 | P | A | 7.6000000000	XDMI	0.46875				2020-08-28		Put	Equities	Options		7.845302923692798	0		4c56765c-1f30-11e9-a2d0-b3645e528b7a	0.4464109579587313
0.661	0.6275000000000001			0.6	0.6	0.6	2020-08-28	17:15	EUR			ENI0X8	ENI0X8 | 18 DEC 20 | P | A | 8.0000000000	XDMI	0.64425				2020-08-28		Put	Equities	Options		7.845302923692798	0		4cddaa5a-1f30-11e9-a2d0-b3645e528b7a	0.6200187550091059
12.23	12.11			12.129999999999999	12.129999999999999	12.129999999999999	2020-08-28	17:15	USD			AMALGAMATED BANK	AMALGAMATED BANK	XNAS	12.17				2020-08-28		Common/Ordinary shares	Equities	Equities			0		7a8e1bdd-475f-11ea-df8a-9338a991efa6	12.17
595.4399999999999	594.48			594.98	594.98	594.98	2020-08-28	17:15	USD			BLACKROCK INC	BLACKROCK INC	XNYS	594.96				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5aa9d7dc-1f2e-11e9-a2d0-b3645e528b7a	594.96
0.18050000000000002	0.1285			0.14200000000000002	0.14200000000000002	0.14200000000000002	2020-08-28	17:15	EUR			PST0I8	PST0I8 | 18 SEP 20 | C | A | 8.0000000000	XDMI	0.15450000000000003				2020-08-28		Call	Equities	Options		7.866201349616708	0		88e7bd08-ddc9-11e9-9eb0-e7766f5ef7bc	0.15806704341502859
27.72	27.71			27.57	27.57	27.57	2020-08-28	17:15	USD			TWTY FT CNT FX A	TWTY FT CNT FX A	XNAS	27.715				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a9c3e24-1f2e-11e9-a2d0-b3645e528b7a	27.715
